mnginst_nm,refine_road_nm_addr,refine_lotno_addr,instl_purps_div,camera_vcnt,camera_pixel_cnt,potogrf_directn_info,custody_day_cnt,instl_ym,mnginst_telno,refine_wgs84_lat,refine_wgs84_logt,dat_crtr_ymd
경기도 시흥시,,경기도 시흥시 신천동 838-1,생활방범,3,200,360도,30,201612,031-310-6763,37.4377407,126.78109,20241218
경기도 시흥시,경기도 시흥시 신천로63번길 6-1,경기도 시흥시 신천동 850-12,생활방범,3,200,360도,30,201612,031-310-6763,37.4359748,126.7865404,20241218
경기도 시흥시,경기도 시흥시 신천6길 47-1,경기도 시흥시 신천동 823-2,쓰레기단속,1,200,전방 10~20m,10,201706,031-310-2683,37.43734,126.776638,20241218
경기도 시흥시,경기도 시흥시 신천로 88,경기도 시흥시 신천동 771-11,쓰레기단속,1,200,전방 10~20m,10,201706,031-310-2683,37.43824,126.786305,20241218
경기도 시흥시,경기도 시흥시 대골안길 16,경기도 시흥시 대야동 446-1,쓰레기단속,1,200,전방 10~20m,10,201806,031-310-2683,37.442544,126.791338,20241218
경기도 시흥시,,경기도 시흥시 대야동 598,쓰레기단속,1,200,전방 10~20m,10,201906,031-310-2683,37.445046,126.797905,20241218
경기도 시흥시,경기도 시흥시 신천로 17,경기도 시흥시 신천동 879-2,쓰레기단속,1,200,전방 10~20m,10,202006,031-310-2683,37.444643,126.781038,20241218
경기도 시흥시,경기도 시흥시 신천로 94,경기도 시흥시 신천동 770-10,쓰레기단속,1,200,전방 10~20m,10,202006,031-310-2683,37.445,126.798941,20241218
경기도 시흥시,,경기도 시흥시 계수동 487-11,쓰레기단속,2,500,전방 10~20m,10,202106,031-310-2683,37.44221,126.792358,20241218
경기도 시흥시,,경기도 시흥시 신천동 899,쓰레기단속,2,500,전방 10~20m,10,202106,031-310-2683,37.444881,126.797089,20241218
경기도 시흥시,경기도 시흥시 마유로238번길 33,경기도 시흥시 정왕동 1278-7,생활방범,5,200,360도,30,201112,031-310-6763,37.337198,126.7313397,20241218
경기도 시흥시,,경기도 시흥시 정왕동 2253,생활방범,4,200,360도,30,201112,031-310-6763,37.3591748,126.754736,20241218
경기도 시흥시,경기도 시흥시 봉우순환로 117-7,경기도 시흥시 정왕동 2245-3,생활방범,4,200,360도,30,201112,031-310-6763,37.3574095,126.7521703,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1782,생활방범,5,200,360도,30,201112,031-310-6763,37.3371691,126.7480981,20241218
경기도 시흥시,경기도 시흥시 역전로 369,경기도 시흥시 정왕동 1872-3,생활방범,4,200,360도,30,201112,031-310-6763,37.3578393,126.7336905,20241218
경기도 시흥시,경기도 시흥시 역전로 369,경기도 시흥시 정왕동 1872-3,생활방범,3,200,360도,30,201112,031-310-6763,37.3571193,126.7343469,20241218
경기도 시흥시,경기도 시흥시 정왕대로118번길 27,경기도 시흥시 정왕동 1848-1,생활방범,3,200,360도,30,201112,031-310-6763,37.3492259,126.7261907,20241218
경기도 시흥시,경기도 시흥시 정왕대로118번길 27,경기도 시흥시 정왕동 1848-1,생활방범,3,200,360도,30,201112,031-310-6763,37.3492467,126.7281236,20241218
경기도 시흥시,경기도 시흥시 정왕대로143번길 15,경기도 시흥시 정왕동 1871-4,생활방범,4,200,360도,30,201112,031-310-6763,37.3518256,126.7325047,20241218
경기도 시흥시,경기도 시흥시 정왕대로143번길 15,경기도 시흥시 정왕동 1871-4,생활방범,2,200,360도,30,201112,031-310-6763,37.3520954,126.7307732,20241218
경기도 시흥시,경기도 시흥시 역전로 455,경기도 시흥시 정왕동 1878-10,생활방범,3,200,360도,30,201112,031-310-6763,37.3640316,126.7376429,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1877-3,생활방범,4,200,360도,30,201112,031-310-6763,37.3626713,126.7372895,20241218
경기도 시흥시,경기도 시흥시 옥구천동로 433-25,경기도 시흥시 정왕동 1875-3,생활방범,4,200,360도,30,201112,031-310-6763,37.3606259,126.7297041,20241218
경기도 시흥시,경기도 시흥시 옥구천동로 433-11,경기도 시흥시 정왕동 1875-4,생활방범,4,200,360도,30,201112,031-310-6763,37.3584186,126.732105,20241218
경기도 시흥시,경기도 시흥시 정왕대로53번길 38,경기도 시흥시 정왕동 1866-1,생활방범,3,200,360도,30,201112,031-310-6763,37.3577195,126.7258813,20241218
경기도 시흥시,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕동 1867-2,생활방범,4,200,360도,30,201112,031-310-6763,37.3562408,126.7241228,20241218
경기도 시흥시,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕동 1867-2,생활방범,4,200,360도,30,201112,031-310-6763,37.356041,126.72565,20241218
경기도 시흥시,경기도 시흥시 봉화로 23,경기도 시흥시 정왕동 1774-2,생활방범,3,200,360도,30,201112,031-310-6763,37.3671402,126.7372598,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1998-6,생활방범,3,200,360도,30,201112,031-310-6763,37.346311,126.6894503,20241218
경기도 시흥시,경기도 시흥시 오동마을로6번안길 17,경기도 시흥시 정왕동 2318-6,생활방범,5,200,360도,30,201112,031-310-6763,37.3520023,126.7442,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1878-3,생활방범,3,200,360도,30,201112,031-310-6763,37.3661891,126.7325681,20241218
경기도 시흥시,경기도 시흥시 옥터로 56,경기도 시흥시 정왕동 2017-4,생활방범,3,200,360도,30,201112,031-310-6763,37.3429395,126.6909308,20241218
경기도 시흥시,경기도 시흥시 복지로 88,경기도 시흥시 대야동 423-2,생활방범,6,200,360도,30,201212,031-310-6763,37.4458359,126.7914943,20241218
경기도 시흥시,경기도 시흥시 삼미시장2길 40,경기도 시흥시 신천동 736,생활방범,5,200,360도,30,201212,031-310-6763,37.4391932,126.7798709,20241218
경기도 시흥시,,경기도 시흥시 신천동 742,생활방범,3,200,360도,30,201212,031-310-6763,37.4406964,126.7815534,20241218
경기도 시흥시,경기도 시흥시 신천4길 46,경기도 시흥시 신천동 818-1,생활방범,3,200,360도,30,201212,031-310-6763,37.4383647,126.7772764,20241218
경기도 시흥시,,경기도 시흥시 신천동 826-1,생활방범,3,200,360도,30,201212,031-310-6763,37.4359973,126.7774957,20241218
경기도 시흥시,경기도 시흥시 포도원로79번길 11-3,경기도 시흥시 신천동 843-19,생활방범,3,200,360도,30,201212,031-310-6763,37.4366576,126.7829239,20241218
경기도 부천시청,경기도 부천시 소사구 안곡로 77,경기도 부천시 소사구 괴안동 98-8,다목적,4,200,360도,30,201612,032-625-4035,37.4783407,126.8110218,20240701
경기도 부천시청,경기도 부천시 소사구 경인옛로 123,경기도 부천시 소사구 괴안동 4-8,다목적,4,200,360도,30,201612,032-625-4035,37.4810758,126.8051158,20240701
경기도 부천시청,경기도 부천시 소사구 소안로74번길 13,경기도 부천시 소사구 괴안동 5-17,다목적,3,200,360도,30,201612,032-625-4035,37.4812014,126.803855,20240701
경기도 부천시청,경기도 부천시 소사구 은성로 172-17,경기도 부천시 소사구 범박동 산 18-4,다목적,5,200,360도,30,201612,032-625-4035,37.4703371,126.8066017,20240701
경기도 부천시청,경기도 부천시 소사구 범안로95번길 32,경기도 부천시 소사구 범박동 4-6,다목적,5,200,360도,30,201612,032-625-4035,37.4735918,126.8117354,20240701
경기도 부천시청,경기도 부천시 소사구 은성로 172-20,경기도 부천시 소사구 범박동 산 18-2,다목적,4,200,360도,30,201612,032-625-4035,37.470303,126.8058292,20240701
경기도 부천시청,경기도 부천시 소사구 부광로 14,경기도 부천시 소사구 괴안동 115-9,다목적,6,200,360도,30,201612,032-625-4035,37.4833469,126.8130389,20240701
경기도 부천시청,경기도 부천시 소사구 안곡로205번길 74,경기도 부천시 소사구 괴안동 168-7,다목적,5,200,360도,30,201612,032-625-4035,37.4848453,126.8150559,20240701
경기도 부천시청,경기도 부천시 소사구 경인로483번길 16,경기도 부천시 소사구 괴안동 112-6,다목적,4,200,360도,30,201612,032-625-4035,37.4837555,126.8090049,20240701
경기도 부천시청,경기도 부천시 소사구 범안로21번길 39,경기도 부천시 소사구 괴안동 171-9,다목적,5,200,360도,30,201612,032-625-4035,37.4799475,126.8085632,20240701
경기도 부천시청,경기도 부천시 오정구 고리울로 53,경기도 부천시 오정구 고강동 395-4,다목적,5,200,360도,30,202212,032-625-4035,37.5271,126.82178,20240701
경기도 부천시청,경기도 부천시 오정구 원종로 120번길 15-11,경기도 부천시 오정구 고강동 337-7,다목적,3,200,360도,30,202212,032-625-4035,37.52368,126.81423,20240701
경기도 부천시청,경기도 부천시 원미구 중동로161번길37,경기도 부천시 원미구 중동 737,다목적,4,200,360도,30,202212,032-625-4035,37.49413,126.76531,20240701
경기도 부천시청,경기도 부천시 원미구 소향로 164,경기도 부천시 원미구 중동 1177-1,다목적,4,200,360도,30,202212,032-625-4035,37.50044,126.76565,20240701
경기도 부천시청,경기도 부천시 소사구 옥길로 56번길 140,경기도 부천시 소사구 옥길동 752-1,다목적,4,200,360도,30,202212,032-625-4035,37.46472,126.82952,20240701
경기도 부천시청,경기도 부천시 소사구 은성로6번길 20,경기도 부천시 소사구 소사본동 산 74-4,다목적,4,200,360도,30,202212,032-625-4035,37.47458,126.79046,20240701
경기도 부천시청,경기도 부천시 소사구 소사로160번길 96-11,경기도 부천시 소사구 소사본동 280-8,다목적,5,200,360도,30,201512,032-625-4035,37.472085,126.80047,20240701
경기도 부천시청,경기도 부천시 소사구 소사로148번길 88-4,경기도 부천시 소사구 소사본동 285-29,다목적,6,200,360도,30,201512,032-625-4035,37.471423,126.800113,20240701
경기도 부천시청,경기도 부천시 소사구 소사로160번길 77,경기도 부천시 소사구 소사본동 286-2,다목적,5,200,360도,30,201512,032-625-4035,37.472506,126.799771,20240701
경기도 부천시청,경기도 부천시 소사구 소사로148번길 66,경기도 부천시 소사구 소사본동 292-1,다목적,4,200,360도,30,201512,032-625-4035,37.471379,126.79911,20240701
경기도 부천시청,경기도 부천시 소사구 소사로148번길 99,경기도 부천시 소사구 소사본동 280-21,다목적,5,200,360도,30,201512,032-625-4035,37.471368,126.801329,20240701
경기도 부천시청,경기도 부천시 소사구 범안로57번길 16-10,경기도 부천시 소사구 괴안동 87-17,다목적,5,200,360도,30,201512,032-625-4035,37.47716,126.80847,20240701
경기도 부천시청,경기도 부천시 원미구 부흥로 71,경기도 부천시 원미구 상동 571-4,다목적,3,200,360도,30,201512,032-625-4035,37.49924,126.74943,20240701
경기도 부천시청,경기도 부천시 오정구 역곡로482번길 57,경기도 부천시 오정구 고강동 384,다목적,4,200,360도,30,201312,032-625-4035,37.52672,126.82004,20240701
경기도 부천시청,경기도 부천시 오정구 고리울로 93,경기도 부천시 오정구 고강동 325-4,다목적,4,200,360도,30,201312,032-625-4035,37.52706,126.82695,20240701
경기도 부천시청,경기도 부천시 오정구 역곡로324번길 14,경기도 부천시 오정구 작동 125-6,다목적,4,200,360도,30,201312,032-625-4035,37.51361,126.81416,20240701
경기도 부천시청,경기도 부천시 원미구 삼작로268번길 21,경기도 부천시 원미구 도당동 106,다목적,8,200,360도,30,201312,032-625-4035,37.51911,126.79204,20240701
경기도 부천시청,경기도 부천시 오정구 중동로 436,경기도 부천시 오정구 삼정동 301,다목적,4,200,360도,30,201312,032-625-4035,37.51872,126.77082,20240701
경기도 부천시청,경기도 부천시 오정구 성곡로63번길 23,경기도 부천시 오정구 여월동 47,다목적,4,200,360도,30,201312,032-625-4035,37.51821,126.79675,20240701
경기도 부천시청,경기도 부천시 원미구 수도로66번길 14,경기도 부천시 원미구 약대동 112,다목적,4,200,360도,30,201312,032-625-4035,37.51388,126.77289,20240701
경기도 부천시청,경기도 부천시 오정구 소사로794번길 48,경기도 부천시 오정구 원종동 247,다목적,4,200,360도,30,201312,032-625-4035,37.52713,126.80743,20240701
경기도 부천시청,경기도 부천시 오정구 삼작로410번길 38,경기도 부천시 오정구 원종동 368,다목적,4,200,360도,30,201312,032-625-4035,37.51833,126.80649,20240701
경기도 부천시청,경기도 부천시 원미구 원미로131번길 35,경기도 부천시 원미구 원미동 99-1,다목적,4,200,360도,30,201312,032-625-4035,37.49401,126.78884,20240701
경기도 부천시청,경기도 부천시 소사구 마니로 13,경기도 부천시 소사구 심곡본동 802,다목적,4,200,360도,30,201312,032-625-4035,37.47732,126.7729,20240701
경기도 부천시청,경기도 부천시 소사구 범박로 1,경기도 부천시 소사구 범박동 산 21-23,다목적,4,200,360도,30,201312,032-625-4035,37.47017,126.81131,20240701
경기도 성남시청,경기도 성남시 분당구 황새울로 273,경기도 성남시 분당구 수내동 43,교통정보수집,1,0,,30,201011,031-729-4553,37.381946,127.116448,20221125
경기도 성남시청,,경기도 성남시 수정구 시흥동 253-4,교통정보수집,1,0,,30,201011,031-729-4553,37.414963,127.104216,20221125
경기도 성남시청,,경기도 성남시 수정구 시흥동 209-24,교통정보수집,1,0,,30,201011,031-729-4553,37.42489,127.096726,20221125
경기도 성남시청,,경기도 성남시 수정구 상적동 202-3,교통정보수집,1,0,,30,201011,031-729-4553,37.435444,127.077756,20221125
경기도 성남시청,,경기도 성남시 분당구 금곡동 224,교통정보수집,1,0,,30,201011,031-729-4553,37.350168,127.104034,20221125
경기도 성남시청,,경기도 성남시 분당구 정자동 184-1,교통정보수집,1,0,,30,201011,031-729-4553,37.363398,127.104282,20221125
경기도 성남시청,,경기도 성남시 분당구 정자동 184-1,교통정보수집,1,0,,30,201011,031-729-4553,37.372466,127.103951,20221125
경기도 성남시청,경기도 성남시 분당구 느티로 16,경기도 성남시 분당구 정자동 1,교통정보수집,1,0,,30,201011,031-729-4553,37.378668,127.108863,20221125
경기도 성남시청,,경기도 성남시 수정구 사송동 602-6,교통정보수집,1,0,,30,201011,031-729-4553,37.417253,127.11768,20221125
경기도 성남시청,,경기도 성남시 중원구 성남동 1735,교통정보수집,1,0,,30,201011,031-729-4553,37.432222,127.121332,20221125
경기도 성남시청,,경기도 성남시 수정구 복정동 465-3,교통정보수집,1,0,,30,201011,031-729-4553,37.457944,127.12472,20221125
경기도 성남시청,,경기도 성남시 분당구 판교동 512-4,교통정보수집,1,0,,30,200911,031-729-4553,37.399676,127.095051,20221125
경기도 성남시청,,경기도 성남시 분당구 운중동 903,교통정보수집,1,0,,30,200911,031-729-4553,37.391124,127.062769,20221125
경기도 성남시청,경기도 성남시 분당구 용인서울고속도로 272,경기도 성남시 분당구 운중동 914-1,교통정보수집,1,0,,30,200911,031-729-4553,37.388118,127.070663,20221125
경기도 성남시청,,경기도 성남시 분당구 운중동 948-1,교통정보수집,1,0,,30,200911,031-729-4553,37.391657,127.075718,20221125
경기도 성남시청,,경기도 성남시 분당구 판교동 623-2,교통정보수집,1,0,,30,200911,031-729-4553,37.390554,127.085152,20221125
경기도 성남시청,경기도 성남시 분당구 판교로 182,경기도 성남시 분당구 판교동 511,교통정보수집,1,0,,30,200911,031-729-4553,37.400019,127.095424,20221125
경기도 성남시청,,경기도 성남시 분당구 판교동 583-4,교통정보수집,1,0,,30,200911,031-729-4553,37.38844,127.101727,20221125
경기도 성남시청,,경기도 성남시 분당구 삼평동 637-4,교통정보수집,1,0,,30,200911,031-729-4553,37.394625,127.105585,20221125
경기도 성남시청,경기도 성남시 분당구 대왕판교로 700,경기도 성남시 분당구 삼평동 694-1,교통정보수집,1,0,,30,200911,031-729-4553,37.403254,127.105305,20221125
경기도 성남시청,,경기도 성남시 분당구 삼평동 667-6,교통정보수집,1,0,,30,200911,031-729-4553,37.39979,127.109563,20221125
경기도 성남시청,경기도 성남시 수정구 남문로94번길 12,경기도 성남시 수정구 태평2동 3295-3,쓰레기단속,1,200,쓰레기분리장,30,200911,031-729-2482,37.446,127.13746,20221125
경기도 성남시청,경기도 성남시 수정구 모란로145번길 2,경기도 성남시 수정구 태평1동 7123-7,쓰레기단속,1,200,쓰레기분리장,30,200911,031-729-2482,37.44598,127.12635,20221125
경기도 성남시청,경기도 성남시 수정구 수정로57번길 5,경기도 성남시 수정구 태평1동 6953,쓰레기단속,1,200,쓰레기분리장,30,200911,031-729-2482,37.43995,127.12685,20221125
경기도 성남시청,경기도 성남시 수정구 공원로379번길 18-1,경기도 성남시 수정구 신흥3동 3231,쓰레기단속,1,41,쓰레기분리장,30,201207,031-729-2482,37.44402,127.14558,20221125
경기도 성남시청,경기도 성남시 수정구 수정남로98번길 15,경기도 성남시 수정구 신흥1동 6154,쓰레기단속,1,200,쓰레기분리장,30,200911,031-729-2482,37.44077,127.1391,20221125
경기도 성남시청,경기도 성남시 수정구 수정남로132번길 13-1,경기도 성남시 수정구 신흥1동 5131,쓰레기단속,1,41,쓰레기분리장,30,200911,031-729-2482,37.44189,127.14252,20221125
경기도 성남시청,,경기도 성남시 분당구 운중동 533-25,재난재해,2,0,,0,202110,031-729-3553,37.3928,127.0496,20221125
경기도 성남시청,,경기도 성남시 수정구 사송동 615,재난재해,2,0,,0,202110,031-729-3553,37.4207,127.117,20221125
경기도 성남시청,경기도 성남시 분당구 새마을로 63번길 16,,재난재해,1,0,,0,202110,031-729-3553,37.3842,127.1406,20221125
경기도 성남시청,경기도 성남시 분당구 율동공원산책길 144,경기도 성남시 분당구 분당동 29,재난재해,2,0,,0,202110,031-729-3553,37.3739,127.1478,20221125
경기도 성남시청,,경기도 성남시 수정구 둔전동 216-1,재난재해,2,0,,0,202110,031-729-3553,37.4267,127.1167,20221125
경기도 성남시청,,경기도 성남시 분당구 야탑동 485-11,재난재해,3,0,,0,202110,031-729-3553,37.413,127.1208,20221125
경기도 성남시청,,경기도 성남시 분당구 야탑동 485-3,재난재해,1,0,,0,202110,031-729-3553,37.4134,127.1208,20221125
경기도 성남시청,,경기도 성남시 수정구 상적동 산14-7,재난재해,1,0,,0,201912,031-729-3553,37.25563,127.04508,20221125
경기도 성남시청,,경기도 성남시 분당구 이매동 130,재난재해,1,0,,0,201912,031-729-3553,37.2357,127.07293,20221125
경기도 성남시청,,경기도 성남시 중원구 성남동 404-1(216),재난재해,1,0,,0,201912,031-729-3553,37.25409,127.07019,20221125
경기도 성남시청,,경기도 성남시 분당구 운중동 170-2,재난재해,1,0,,0,201609,031-729-3553,37.23261,127.03374,20221125
경기도 성남시청,,경기도 성남시 수정구 복정동 301,재난재해,2,0,,0,201912,031-729-3553,37.27518,127.07204,20221125
경기도 성남시청,,경기도 성남시 분당구 정자동 100-1,재난재해,2,0,,0,201508,031-729-3553,37.22398,127.06349,20221125
경기도 성남시청,경기도 성남시 분당구 금곡로 182,경기도 성남시 분당구 금곡로 182,재난재해,2,0,,0,201811,031-729-3553,37.2102,127.07156,20221125
경기도 성남시청,,경기도 성남시 중원구 갈현동 141,재난재해,1,0,,0,201609,031-729-3553,37.21482,127.06314,20221125
경기도 성남시청,경기도 성남시 수정구 옛골로 24,경기도 성남시 중원구 상적동 332-1,재난재해,1,0,,0,201706,031-729-3553,37.4271108,127.0692956,20221125
경기도 성남시청,,경기도 성남시 수정구 상적동 산49-1,재난재해,1,0,,0,201912,031-729-3553,37.2554,127.10446,20221125
경기도 시흥시,경기도 시흥시 건지물길 19-2,경기도 시흥시 계수동 582-1,생활방범,4,200,360도,30,202312,031-310-6763,37.4461176,126.8127685,20241218
경기도 시흥시,,경기도 시흥시 매화동 99-3,생활방범,4,200,360도,30,201312,031-310-6763,37.4174183,126.8174609,20241218
경기도 시흥시,,경기도 시흥시 도창동 206-2,생활방범,4,200,360도,30,201312,031-310-6763,37.4042135,126.822446,20241218
경기도 시흥시,,경기도 시흥시 도창동 378-6,생활방범,4,200,360도,30,201312,031-310-6763,37.4097256,126.8158873,20241218
경기도 시흥시,,경기도 시흥시 산현동 산 69-11,생활방범,4,200,360도,30,201312,031-310-6763,37.3754141,126.8313752,20241218
경기도 시흥시,,경기도 시흥시 산현동 312-2,생활방범,5,200,360도,30,201312,031-310-6763,37.3754103,126.8328091,20241218
경기도 시흥시,경기도 시흥시 군자로477번안길 10-10,경기도 시흥시 거모동 1722-1,생활방범,4,200,360도,30,201312,031-310-6763,37.3487862,126.7837855,20241218
경기도 시흥시,,경기도 시흥시 거모동 1424-3,생활방범,4,200,360도,30,201312,031-310-6763,37.3490512,126.7867835,20241218
경기도 시흥시,경기도 시흥시 군자로466번길 7,경기도 시흥시 거모동 1730-15,생활방범,4,200,360도,30,201312,031-310-6763,37.3471387,126.7817434,20241218
경기도 시흥시,경기도 시흥시 군자로533번길 11-15,경기도 시흥시 거모동 1758-1,생활방범,4,200,360도,30,201312,031-310-6763,37.3450969,126.7860344,20241218
경기도 시흥시,,경기도 시흥시 거모동 1678-72,생활방범,4,200,360도,30,201312,031-310-6763,37.3427318,126.7889004,20241218
경기도 시흥시,,경기도 시흥시 거모동 1534-7,생활방범,5,200,360도,30,201312,031-310-6763,37.3425558,126.78164,20241218
경기도 시흥시,,경기도 시흥시 거모동 1773-1,생활방범,5,200,360도,30,201312,031-310-6763,37.3414289,126.785089,20241218
경기도 시흥시,,경기도 시흥시 거모동 1856,생활방범,4,200,360도,30,201312,031-310-6763,37.337765,126.7845386,20241218
경기도 시흥시,,경기도 시흥시 거모동 1668-7,생활방범,4,200,360도,30,201312,031-310-6763,37.3386468,126.785303,20241218
경기도 시흥시,경기도 시흥시 군자로487번길 11,경기도 시흥시 거모동 1726-4,생활방범,4,200,360도,30,201312,031-310-6763,37.3472352,126.7854244,20241218
경기도 시흥시,,경기도 시흥시 군자동 348-4,생활방범,4,200,360도,30,201312,031-310-6763,37.3607812,126.7874867,20241218
경기도 시흥시,경기도 시흥시 군자로477번길 6,경기도 시흥시 거모동 1725-7,생활방범,4,200,360도,30,201312,031-310-6763,37.3476789,126.7838823,20241218
경기도 시흥시,,경기도 시흥시 거모동 1371-2,생활방범,3,200,360도,30,201312,031-310-6763,37.3484151,126.7801233,20241218
경기도 시흥시,,경기도 시흥시 거모동 1231-4,생활방범,4,200,360도,30,201312,031-310-6763,37.346464,126.7745759,20241218
경기도 시흥시,경기도 시흥시 정왕천로428번길 24,경기도 시흥시 정왕동 1511-9,생활방범,5,200,360도,30,201312,031-310-6763,37.3441106,126.7552511,20241218
경기도 시흥시,경기도 시흥시 정왕천로414번길 42,경기도 시흥시 정왕동 1504-4,생활방범,5,200,360도,30,201312,031-310-6763,37.3459765,126.7553219,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1840,생활방범,4,200,360도,30,201312,031-310-6763,37.3492708,126.7410859,20241218
경기도 시흥시,경기도 시흥시 다솜마을1길 13-1,경기도 시흥시 정왕동 1807-11,생활방범,4,200,360도,30,201312,031-310-6763,37.3497949,126.7423356,20241218
경기도 시흥시,경기도 시흥시 다솜마을2길 28-8,경기도 시흥시 정왕동 1807-4,생활방범,4,200,360도,30,201312,031-310-6763,37.350035,126.7428847,20241218
경기도 시흥시,경기도 시흥시 봉우재로61번길 14-5,경기도 시흥시 정왕동 1817-1,생활방범,4,200,360도,30,201312,031-310-6763,37.3490173,126.745354,20241218
경기도 시흥시,경기도 시흥시 군서마을로 94,경기도 시흥시 정왕동 1830-14,생활방범,5,200,360도,30,201312,031-310-6763,37.3484524,126.7423354,20241218
경기도 시흥시,경기도 시흥시 군서로18번길 10-1,경기도 시흥시 정왕동 1199,생활방범,5,200,360도,30,201312,031-310-6763,37.345194,126.7503238,20241218
경기도 시흥시,경기도 시흥시 정왕천로447번길 1,경기도 시흥시 정왕동 1167-4,생활방범,5,200,360도,30,201312,031-310-6763,37.346913,126.7544036,20241218
경기도 시흥시,경기도 시흥시 큰솔로12번안길 24-13,경기도 시흥시 정왕동 1406-1,생활방범,4,200,360도,30,201312,031-310-6763,37.3406913,126.7531294,20241218
경기도 시흥시,경기도 시흥시 정왕대로337번안길 3-17,경기도 시흥시 정왕동 1413-1,생활방범,4,200,360도,30,201312,031-310-6763,37.3407066,126.7503078,20241218
경기도 시흥시,경기도 시흥시 정왕시장길 35-1,경기도 시흥시 정왕동 1583,생활방범,5,200,360도,30,201312,031-310-6763,37.3443241,126.7473023,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1568-7,생활방범,4,200,360도,30,201312,031-310-6763,37.3416459,126.7488139,20241218
경기도 시흥시,경기도 시흥시 봉우재로37번길 10,경기도 시흥시 정왕동 1598-7,생활방범,4,200,360도,30,201312,031-310-6763,37.3466009,126.7436303,20241218
경기도 시흥시,경기도 시흥시 봉우재로23번안길 13-1,경기도 시흥시 정왕동 1612-11,생활방범,4,200,360도,30,201312,031-310-6763,37.3461617,126.7413014,20241218
경기도 시흥시,경기도 시흥시 군서마을로 66,경기도 시흥시 정왕동 1838-9,생활방범,5,200,360도,30,201312,031-310-6763,37.3467633,126.7451301,20241218
경기도 시흥시,경기도 시흥시 군자로534번안길 6-6,경기도 시흥시 거모동 1768-5,생활방범,4,200,360도,30,200912,031-310-6763,37.3420337,126.7869527,20241218
경기도 시흥시,경기도 시흥시 월곶중앙로 71,경기도 시흥시 월곶동 1011-15,생활방범,5,200,360도,30,200912,031-310-6763,37.3886686,126.7374751,20241218
경기도 시흥시,경기도 시흥시 월곶해안로 99,경기도 시흥시 월곶동 1011-28,생활방범,4,200,360도,30,200912,031-310-6763,37.3898091,126.7345876,20241218
경기도 시흥시,경기도 시흥시 군서로18번길 44,경기도 시흥시 정왕동 1169,생활방범,4,200,360도,30,200912,031-310-6763,37.3476336,126.7526761,20241218
경기도 시흥시,경기도 시흥시 정왕천로449번길 71,경기도 시흥시 정왕동 1182-1,생활방범,4,200,360도,30,200912,031-310-6763,37.3480327,126.7471377,20241218
경기도 시흥시,경기도 시흥시 군서로36번길 23,경기도 시흥시 정왕동 1187-1,생활방범,4,200,360도,30,200912,031-310-6763,37.3471939,126.749486,20241218
경기도 시흥시,경기도 시흥시 다솜마을2길 12,경기도 시흥시 정왕동 1803-1,생활방범,5,200,360도,30,200912,031-310-6763,37.3502145,126.741121,20241218
경기도 시흥시,경기도 시흥시 봉우재로51번길 22,경기도 시흥시 정왕동 1829-3,생활방범,5,200,360도,30,200912,031-310-6763,37.3482804,126.7436535,20241218
경기도 시흥시,경기도 시흥시 오동마을로5번길 16,경기도 시흥시 정왕동 2311-1,생활방범,5,200,360도,30,200912,031-310-6763,37.353112,126.7434643,20241218
경기도 시흥시,,경기도 시흥시 신천동 851-7,생활방범,3,200,360도,30,201212,031-310-6763,37.4352602,126.7862942,20241218
경기도 시흥시,경기도 시흥시 수인로3325번길 29,경기도 시흥시 신천동 857-1,생활방범,3,200,360도,30,201212,031-310-6763,37.4366861,126.7889303,20241218
경기도 시흥시,,경기도 시흥시 신천동 884-5,생활방범,4,200,360도,30,201212,031-310-6763,37.4320418,126.7924296,20241218
경기도 시흥시,,경기도 시흥시 신천동 803,생활방범,2,200,360도,30,201212,031-310-6763,37.4385517,126.7840534,20241218
경기도 시흥시,,경기도 시흥시 미산동 106-2,생활방범,3,200,360도,30,201212,031-310-6763,37.4242083,126.7929733,20241218
경기도 시흥시,경기도 시흥시 은행로 60,경기도 시흥시 은행동 107-1,생활방범,3,200,360도,30,201212,031-310-6763,37.4364971,126.7963695,20241218
경기도 시흥시,,경기도 시흥시 배곧동 303,생활방범,4,200,360도,30,201712,031-310-6763,37.3547,126.7072017,20241218
경기도 시흥시,,경기도 시흥시 배곧동 302,생활방범,3,200,360도,30,201712,031-310-6763,37.3552645,126.7029751,20241218
경기도 시흥시,,경기도 시흥시 배곧동 307,생활방범,3,200,360도,30,201712,031-310-6763,37.3570731,126.7036938,20241218
경기도 시흥시,,경기도 시흥시 배곧동 301,생활방범,4,200,360도,30,201712,031-310-6763,37.3576577,126.7048918,20241218
경기도 시흥시,,경기도 시흥시 배곧동 289,생활방범,3,200,360도,30,201712,031-310-6763,37.3539242,126.7071517,20241218
경기도 시흥시,경기도 시흥시 해송십리로 40,경기도 시흥시 배곧동 304,생활방범,4,200,360도,30,201712,031-310-6763,37.3523865,126.7041954,20241218
