mnginst_nm,refine_road_nm_addr,refine_lotno_addr,instl_purps_div,camera_vcnt,camera_pixel_cnt,potogrf_directn_info,custody_day_cnt,instl_ym,mnginst_telno,refine_wgs84_lat,refine_wgs84_logt,dat_crtr_ymd
경기도 시흥시,,경기도 시흥시 포동 16-4,생활방범,4,200,360도,30,201912,031-310-6763,37.4057711,126.7831695,20241218
경기도 시흥시,,경기도 시흥시 포동 20-257,생활방범,3,200,360도,30,201912,031-310-6763,37.4018204,126.7750192,20241218
경기도 시흥시,,경기도 시흥시 포동 36-61,생활방범,3,200,360도,30,201912,031-310-6763,37.4036727,126.7738121,20241218
경기도 시흥시,경기도 시흥시 수인로2431번길 55-3,경기도 시흥시 논곡동 230-2,생활방범,3,200,360도,30,201912,031-310-6763,37.3929084,126.8544297,20241218
경기도 시흥시,경기도 시흥시 역전로301번길 34,경기도 시흥시 정왕동 2305-2,쓰레기단속,1,200,전방 10~20m,10,201905,031-310-3105,37.353001,126.737446,20241218
경기도 시흥시,경기도 시흥시 오동마을로6번안길 6,경기도 시흥시 정왕동 2321-3,쓰레기단속,1,200,전방 10~20m,10,201905,031-310-3105,37.35249,126.742529,20241218
경기도 시흥시,경기도 시흥시 한우물로11번길 18-1,경기도 시흥시 거모동 1746-13,쓰레기단속,1,200,전방 10~20m,10,201905,031-310-3105,37.343393,126.782581,20241218
경기도 시흥시,경기도 시흥시 군자로466번길 59,경기도 시흥시 거모동 1748-19,쓰레기단속,1,200,전방 10~20m,10,201905,031-310-3105,37.343129,126.780822,20241218
경기도 시흥시,경기도 시흥시 거모동 1782,경기도 시흥시 거모동 1782,쓰레기단속,1,200,전방 10~20m,10,201905,031-310-3105,37.349044,126.785447,20241218
경기도 시흥시,경기도 시흥시 거모동 461-2,경기도 시흥시 거모동 461-2,쓰레기단속,1,200,전방 10~20m,10,201905,031-310-3105,37.354006,126.767989,20241218
경기도 시흥시,경기도 시흥시  과림동 399-16,경기도 시흥시  과림동 399-16,쓰레기단속,2,200,전방 10~20m,10,201905,031-310-3105,37.444162,126.83765,20241218
경기도 시흥시,경기도 시흥시 과림동 418-2,경기도 시흥시 과림동 418-2,쓰레기단속,2,200,전방 10~20m,10,201905,031-310-3105,37.43972,126.835837,20241218
경기도 시흥시,경기도 시흥시 월곶동 549-17,경기도 시흥시 월곶동 549-17,쓰레기단속,2,200,전방 10~20m,10,201905,031-310-3105,37.385372,126.756201,20241218
경기도 시흥시,경기도 시흥시 군서로 23-1,경기도 시흥시 정왕동 1213-5,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.344792,126.748992,20241218
경기도 시흥시,경기도 시흥시 서촌상가4길 8-12,경기도 시흥시 정왕동 1732-1,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.345542,126.733279,20241218
경기도 시흥시,경기도 시흥시 봉우재로 11-1,경기도 시흥시 정왕동 1618-5,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.344561,126.742809,20241218
경기도 시흥시,경기도 시흥시 도일로92번길 9-3,경기도 시흥시 거모동 1777-5,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.33901,126.784863,20241218
경기도 시흥시,경기도 시흥시 옥터로 47,경기도 시흥시 정왕동 2019-2,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.343667,126.691498,20241218
경기도 시흥시,경기도 시흥시 거모동 산27-56,경기도 시흥시 거모동 산27-56,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.345069,126.78546,20241218
경기도 시흥시,경기도 시흥시 정왕동 1730-1,경기도 시흥시 정왕동 1730-1,쓰레기단속,2,200,전방 10~20m,7,202006,031-310-3105,37.346397,126.731895,20241218
경기도 시흥시,경기도 시흥시 소망공원로 5,경기도 시흥시 정왕동 1235-7,생활방범,5,200,360도,30,202112,031-310-6763,37.3445434,126.7053774,20241218
경기도 시흥시,경기도 시흥시 소망공원로 91,경기도 시흥시 정왕동 1251-6,생활방범,5,200,360도,30,202112,031-310-6763,37.341583,126.7101651,20241218
경기도 시흥시,경기도 시흥시 소망공원로 102,경기도 시흥시 정왕동 1250-1,생활방범,3,200,360도,30,202112,031-310-6763,37.3392709,126.7121301,20241218
경기도 시흥시,경기도 시흥시 정왕천로 279,경기도 시흥시 정왕동 2122-3,생활방범,4,200,360도,30,202112,031-310-6763,37.3354208,126.7431052,20241218
경기도 시흥시,경기도 시흥시 협력로 99,경기도 시흥시 정왕동 1351-2,생활방범,5,200,360도,30,202112,031-310-6763,37.3391315,126.7037101,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1963,생활방범,5,200,360도,30,202112,031-310-6763,37.3392488,126.7386276,20241218
경기도 시흥시,경기도 시흥시 경제로 95,경기도 시흥시 정왕동 1249-7,생활방범,5,200,360도,30,202112,031-310-6763,37.3362531,126.7088555,20241218
경기도 시흥시,경기도 시흥시 옥구천서로 77,경기도 시흥시 정왕동 1697-4,생활방범,4,200,360도,30,202112,031-310-6763,37.3344865,126.7071627,20241218
경기도 시흥시,경기도 시흥시 산기대학로 105,경기도 시흥시 정왕동 2166-1,생활방범,4,200,360도,30,202112,031-310-6763,37.3483734,126.7221932,20241218
경기도 시흥시,경기도 시흥시 산기대학로 156,경기도 시흥시 정왕동 1261,생활방범,5,200,360도,30,202112,031-310-6763,37.3438466,126.7252067,20241218
경기도 시흥시,경기도 시흥시 소망공원로 127,경기도 시흥시 정왕동 1256-14,생활방범,4,200,360도,30,202112,031-310-6763,37.3388411,126.7146227,20241218
경기도 시흥시,경기도 시흥시 희망공원로 83,경기도 시흥시 정왕동 1703-1,생활방범,5,200,360도,30,202112,031-310-6763,37.3312809,126.7126016,20241218
경기도 시흥시,경기도 시흥시 희망공원로 27,경기도 시흥시 정왕동 2175-9,생활방범,5,200,360도,30,202112,031-310-6763,37.3275497,126.7090476,20241218
경기도 시흥시,경기도 시흥시 마유로186번길 65,경기도 시흥시 정왕동 1281-10,생활방범,5,200,360도,30,202112,031-310-6763,37.331735,126.7309114,20241218
경기도 시흥시,경기도 시흥시 마유로186번길 10,경기도 시흥시 정왕동 1368,생활방범,5,200,360도,30,202112,031-310-6763,37.33182,126.7261613,20241218
경기도 시흥시,경기도 시흥시 호현로27번길 25-1,경기도 시흥시 신천동 703-33,교통단속,4,200,360도,30,202205,031-310-5132,37.4441306,126.7826757,20241218
경기도 시흥시,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕동 1867-2,교통단속,5,200,360도,30,202207,031-310-5132,37.3566978,126.7245222,20241218
경기도 시흥시,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕동 1867-2,교통단속,3,200,360도,30,202207,031-310-5132,37.3558994,126.725893,20241218
경기도 시흥시,,경기도 시흥시 월곶동 1061-6,교통단속,4,200,360도,30,202208,031-310-5132,37.3812583,126.7664787,20241218
경기도 시흥시,,경기도 시흥시 월곶동 1065-3,교통단속,4,200,360도,30,202208,031-310-5132,37.3802106,126.7670231,20241218
경기도 시흥시,,경기도 시흥시 논곡동 산35-8,생활방범,2,200,360도,30,201112,031-310-6763,37.3891717,126.8579934,20241218
경기도 시흥시,경기도 시흥시 신천로7번길 12,경기도 시흥시 신천동 885-1,생활방범,4,200,360도,30,201112,031-310-6763,37.4331562,126.7921405,20241218
경기도 시흥시,경기도 시흥시 신천로7번길 12,경기도 시흥시 신천동 885-1,생활방범,4,200,360도,30,201112,031-310-6763,37.4328993,126.7908113,20241218
경기도 시흥시,경기도 시흥시 포도원로 88,경기도 시흥시 신천동 203,생활방범,4,200,360도,30,201112,031-310-6763,37.4351695,126.7837352,20241218
경기도 시흥시,경기도 시흥시 포도원로 88,경기도 시흥시 신천동 203,생활방범,4,200,360도,30,201112,031-310-6763,37.4357999,126.7824674,20241218
경기도 시흥시,경기도 시흥시 신천천동로51번길 22,경기도 시흥시 신천동 845-10,생활방범,4,200,360도,30,201112,031-310-6763,37.4360112,126.7842646,20241218
경기도 시흥시,경기도 시흥시 포도원로 96,경기도 시흥시 신천동 213,생활방범,3,200,360도,30,201112,031-310-6763,37.4341959,126.7845645,20241218
경기도 시흥시,,경기도 시흥시 신천동 60-5,생활방범,3,200,360도,30,201112,031-310-6763,37.4346872,126.7859012,20241218
경기도 시흥시,,경기도 시흥시 신천동 447,생활방범,3,200,360도,30,201112,031-310-6763,37.4390055,126.777379,20241218
경기도 시흥시,,경기도 시흥시 정왕동 2788,생활방범,3,200,360도,30,201712,031-310-6763,37.3167542,126.7034282,20241218
경기도 시흥시,,경기도 시흥시 신천동 193,생활방범,3,200,360도,30,201812,031-310-6763,37.435219,126.7848092,20241218
경기도 시흥시,경기도 시흥시 호현로21번길 10-1,경기도 시흥시 신천동 705-36,생활방범,3,200,360도,30,201712,031-310-6763,37.4429051,126.7836607,20241218
경기도 시흥시,,경기도 시흥시 신천동 193,생활방범,4,200,360도,30,201812,031-310-6763,37.4353139,126.7843984,20241218
경기도 시흥시,,경기도 시흥시 신천동 193,생활방범,4,200,360도,30,201812,031-310-6763,37.4356887,126.7848488,20241218
경기도 시흥시,,경기도 시흥시 신천동 193,생활방범,5,200,360도,30,201812,031-310-6763,37.4362048,126.7855032,20241218
경기도 시흥시,,경기도 시흥시 신천동 193,생활방범,3,200,360도,30,201812,031-310-6763,37.4354784,126.7855593,20241218
경기도 시흥시,경기도 시흥시 서울대학로278번길 43-7,경기도 시흥시 배곧동 200-2,생활방범,5,200,360도,30,201712,031-310-6763,37.3682356,126.7296345,20241218
경기도 시흥시,경기도 시흥시 해송십리로 507,경기도 시흥시 배곧동 1,생활방범,4,200,360도,30,201712,031-310-6763,37.38547,126.7319243,20241218
경기도 시흥시,경기도 시흥시 해송십리로 472-54,경기도 시흥시 배곧동 7,생활방범,4,200,360도,30,201712,031-310-6763,37.384859,126.7349797,20241218
경기도 시흥시,,경기도 시흥시 배곧동 20-3,생활방범,4,200,360도,30,201712,031-310-6763,37.3825604,126.7419684,20241218
경기도 시흥시,경기도 시흥시 해송십리로 472-12,경기도 시흥시 배곧동 14,생활방범,4,200,360도,30,201712,031-310-6763,37.3816449,126.7272069,20241218
경기도 시흥시,경기도 시흥시 서울대학로264번길 12,경기도 시흥시 배곧동 221,생활방범,5,200,360도,30,201712,031-310-6763,37.3669576,126.7251048,20241218
경기도 시흥시,,경기도 시흥시 배곧동 255,생활방범,4,200,360도,30,201712,031-310-6763,37.3652677,126.7275302,20241218
경기도 시흥시,경기도 시흥시 해송십리로 507,경기도 시흥시 배곧동 1,생활방범,6,200,360도,30,201712,031-310-6763,37.3846003,126.7290136,20241218
경기도 시흥시,경기도 시흥시 봉화로193번길 54-1,경기도 시흥시 정왕동305-2,생활방범,4,200,360도,30,202212,031-310-6763,37.365166,126.7595936,20241218
경기도 시흥시,,경기도 시흥시 월곶동520-80,생활방범,3,200,360도,30,202212,031-310-6763,37.3900771,126.7509779,20241218
경기도 시흥시,,경기도 시흥시 월곶동520-210,생활방범,4,200,360도,30,202212,031-310-6763,37.3893949,126.753181,20241218
경기도 시흥시,,경기도 시흥시 신천동83-62,생활방범,4,200,360도,30,202212,031-310-6763,37.4352167,126.7916189,20241218
경기도 시흥시,,경기도 시흥시 대야동232-3,생활방범,4,200,360도,30,202212,031-310-6763,37.4544537,126.7946291,20241218
경기도 시흥시,,경기도 시흥시 신천동238,생활방범,3,200,360도,30,202212,031-310-6763,37.4332947,126.7826033,20241218
경기도 시흥시,,경기도 시흥시 물왕동369-1,생활방범,4,200,360도,30,202212,031-310-6763,37.3843819,126.8259315,20241218
경기도 시흥시,,경기도 시흥시 월곶동943-36,생활방범,5,200,360도,30,202212,031-310-6763,37.3834543,126.7622508,20241218
경기도 시흥시,경기도 시흥시 하중로 233,경기도 시흥시 하중동873-2,생활방범,4,200,360도,30,202212,031-310-6763,37.390939,126.8064142,20241218
경기도 시흥시,,경기도 시흥시 하상동177-4,생활방범,4,200,360도,30,202212,031-310-6763,37.3931009,126.8147496,20241218
경기도 시흥시,경기도 시흥시 봉우순환로3번길 11,경기도 시흥시 정왕동2260-7,생활방범,5,200,360도,30,202212,031-310-6763,37.358482,126.7557204,20241218
경기도 시흥시,경기도 시흥시 군자로477번길 19,경기도 시흥시 거모동1719-5,생활방범,5,200,360도,30,202212,031-310-6763,37.3486535,126.7849139,20241218
경기도 시흥시,,경기도 시흥시 거모동604-9,생활방범,4,200,360도,30,202212,031-310-6763,37.3566478,126.773536,20241218
경기도 시흥시,,경기도 시흥시 산현동505,생활방범,4,200,360도,30,202212,031-310-6763,37.3765119,126.8449248,20241218
경기도 시흥시,경기도 시흥시 매화마을로 3,경기도 시흥시 매화동854-3,생활방범,4,200,360도,30,202212,031-310-6763,37.4170439,126.8158787,20241218
경기도 시흥시,,경기도 시흥시 신천동87-7,생활방범,5,200,360도,30,202212,031-310-6763,37.4341367,126.7934419,20241218
경기도 시흥시,,경기도 시흥시 포동 20-321,생활방범,4,200,360도,30,202212,031-310-6763,37.4049208,126.7662474,20241218
경기도 시흥시,,경기도 시흥시 방산동562-4,생활방범,3,200,360도,30,202212,031-310-6763,37.4118455,126.7656948,20241218
경기도 시흥시,경기도 시흥시 도두머리길 22,경기도 시흥시 도창동393-7,생활방범,4,200,360도,30,202212,031-310-6763,37.4106304,126.8148105,20241218
경기도 시흥시,경기도 시흥시 봉우순환로 7-1,경기도 시흥시 정왕동2259-9,생활방범,4,200,360도,30,202212,031-310-6763,37.3589447,126.7568937,20241218
경기도 시흥시,경기도 시흥시 역전로 300,경기도 시흥시 정왕동2303-1,생활방범,5,200,360도,30,202212,031-310-6763,37.3527513,126.7394389,20241218
경기도 시흥시,경기도 시흥시 오이도로135번길 68-1,경기도 시흥시 정왕동2031-1,생활방범,5,200,360도,30,202212,031-310-6763,37.3425984,126.687212,20241218
경기도 시흥시,경기도 시흥시 배곧전원로 21,경기도 시흥시 배곧동93-5,생활방범,5,200,360도,30,202212,031-310-6763,37.378854,126.7281,20241218
경기도 시흥시,경기도 시흥시 배곧전원로 40-29,경기도 시흥시 배곧동106-4,생활방범,5,200,360도,30,202212,031-310-6763,37.3777507,126.7293775,20241218
경기도 시흥시,경기도 시흥시 목감둘레로 99,경기도 시흥시 조남동 674,교통단속,4,200,360도,30,202211,031-310-5132,37.3720016,126.8518995,20241218
경기도 시흥시,,경기도 시흥시 거모동 196,교통단속,4,200,360도,30,202311,031-310-5132,37.3637529,126.7705261,20241218
경기도 시흥시,경기도 시흥시 은계번영길 13,경기도 시흥시 은계번영길 13,교통단속,3,200,360도,30,202311,031-310-5132,37.4375485,126.8025441,20241218
경기도 시흥시,경기도 시흥시 배곧4로 32-23,경기도 시흥시 배곧4로 32-23,교통단속,3,200,360도,30,202311,031-310-5132,37.3778019,126.7260517,20241218
경기도 시흥시,,경기도 시흥시 정왕동 2731-3,교통단속,3,200,360도,30,202312,031-310-5132,37.3203436,126.6792875,20241218
경기도 시흥시,경기도 시흥시 엠티브이북로 51-15,경기도 시흥시 정왕동 2638,교통단속,4,200,360도,30,202312,031-310-5132,37.330227,126.6880355,20241218
경기도 시흥시,경기도 시흥시 거북섬로 211,경기도 시흥시 정왕동 2713-3,교통단속,3,200,360도,30,202312,031-310-5132,37.3232366,126.6875971,20241218
경기도 시흥시,경기도 시흥시 거북섬남로 77,경기도 시흥시 정왕동 2732,교통단속,5,200,360도,30,202312,031-310-5132,37.3220784,126.6875799,20241218
경기도 시흥시,경기도 시흥시 거북섬남로 77,경기도 시흥시 정왕동 2732,교통단속,5,200,360도,30,202312,031-310-5132,37.3234125,126.6888923,20241218
경기도 시흥시,경기도 시흥시 거북섬남로 77,경기도 시흥시 정왕동 2732,교통단속,3,200,360도,30,202312,031-310-5132,37.320624,126.6900366,20241218
경기도 시흥시,,경기도 시흥시 논곡동 163-3,교통단속,3,200,360도,30,202403,031-310-5132,37.3900952,126.8601065,20241218
경기도 시흥시,,경기도 시흥시 배곧동 116,교통단속,3,200,360도,30,202406,031-310-5132,37.3737042,126.7343994,20241218
경기도 시흥시,,경기도 시흥시 신천동 204-2,교통단속,5,200,360도,30,202406,031-310-5132,37.4351679,126.7836294,20241218
경기도 시흥시,경기도 시흥시 호현로 183,경기도 시흥시 대야동 89-3,쓰레기단속,1,200,전방 10~20m,10,201606,031-310-2683,37.455249,126.787711,20241218
경기도 시흥시,경기도 시흥시 신천로100번길 29-1,경기도 시흥시 신천동 779-4,쓰레기단속,1,200,전방 10~20m,10,201706,031-310-2683,37.43828,126.789619,20241218
경기도 시흥시,경기도 시흥시 수인로3413번길 49,경기도 시흥시 신천동 816-2,쓰레기단속,1,200,전방 10~20m,10,201706,031-310-2683,37.438553,126.776682,20241218
경기도 시흥시,경기도 시흥시 수인로3395번길 52,경기도 시흥시 신천동 834-12,쓰레기단속,1,200,전방 10~20m,10,201706,031-310-2683,37.436954,126.781154,20241218
경기도 시흥시,경기도 시흥시 비둘기공원2길 17-1,경기도 시흥시 대야동 553-3,쓰레기단속,1,200,전방 10~20m,10,201606,031-310-2683,37.440485,126.792348,20241218
경기도 시흥시,경기도 시흥시 대골길 60,경기도 시흥시 대야동 465-23,쓰레기단속,1,200,전방 10~20m,10,201606,031-310-2683,37.446227,126.787347,20241218
경기도 시흥시,경기도 시흥시 비둘기공원3길 8-1,경기도 시흥시 대야동 553-4,쓰레기단속,1,200,전방 10~20m,10,201606,031-310-2683,37.440272,126.791959,20241218
경기도 시흥시,,경기도 시흥시 대야동 498-2,쓰레기단속,1,200,전방 10~20m,10,201606,031-310-2683,37.442794,126.785626,20241218
경기도 시흥시,,경기도 시흥시 도창동 429-1,생활방범,6,200,360도,30,202412,031-310-6763,37.4112031,126.8120359,20241218
경기도 시흥시,,경기도 시흥시 도창동 494-23,생활방범,4,200,360도,30,202412,031-310-6763,37.4110326,126.8126328,20241218
경기도 시흥시,,경기도 시흥시 매화동 823-35,생활방범,3,200,360도,30,202412,031-310-6763,37.4107139,126.8131745,20241218
경기도 시흥시,경기도 시흥시 공단1대로260번길 3,경기도 시흥시 정왕동 1276,생활방범,4,200,360도,30,202412,031-310-6763,37.334891,126.7297046,20241218
경기도 시흥시,경기도 시흥시 목감남서로 15,경기도 시흥시 조남동 670,생활방범,4,200,360도,30,202412,031-310-6763,37.3722246,126.8488479,20241218
경기도 시흥시,경기도 시흥시 하상로 14-9,경기도 시흥시 하상동 372,생활방범,3,200,360도,30,201312,031-310-6763,37.3920422,126.8145191,20241218
경기도 시흥시,,경기도 시흥시 장곡동 796,생활방범,3,200,360도,30,201312,031-310-6763,37.3812666,126.782652,20241218
경기도 시흥시,,경기도 시흥시 능곡동 793,생활방범,3,200,360도,30,201312,031-310-6763,37.3648725,126.8133292,20241218
경기도 시흥시,,경기도 시흥시 은행동 252-64,생활방범,3,200,360도,30,201312,031-310-6763,37.4336998,126.7968549,20241218
경기도 시흥시,,경기도 시흥시 매화동 436,생활방범,3,200,360도,30,201312,031-310-6763,37.4148566,126.8064192,20241218
경기도 시흥시,경기도 시흥시 정왕천로355번길 22,경기도 시흥시 정왕동 1437-7,생활방범,4,200,360도,30,201312,031-310-6763,37.3415191,126.7461977,20241218
경기도 시흥시,경기도 시흥시 역전로301번길 10-20,경기도 시흥시 정왕동 2305-39,생활방범,3,200,360도,30,201312,031-310-6763,37.352371,126.7378878,20241218
경기도 시흥시,경기도 시흥시 역전로 313,경기도 시흥시 정왕동 2305-13,생활방범,3,200,360도,30,201312,031-310-6763,37.3530564,126.7380712,20241218
경기도 시흥시,경기도 시흥시 큰솔로8번안길 17,경기도 시흥시 정왕동 1420-6,생활방범,3,200,360도,30,201312,031-310-6763,37.3390777,126.7537868,20241218
경기도 시흥시,경기도 시흥시 큰솔로7번안길 4,경기도 시흥시 정왕동 1417-9,생활방범,4,200,360도,30,201312,031-310-6763,37.3395885,126.750236,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1777,생활방범,3,200,360도,30,201312,031-310-6763,37.3674363,126.7379886,20241218
경기도 시흥시,경기도 시흥시 군자로302번길 21-1,경기도 시흥시 거모동 573-1,생활방범,3,200,360도,30,201312,031-310-6763,37.3576245,126.7705942,20241218
경기도 시흥시,경기도 시흥시 매화로 116,경기도 시흥시 도창동 361-3,생활방범,3,200,360도,30,201312,031-310-6763,37.4091715,126.8154442,20241218
경기도 시흥시,경기도 시흥시 검바위1로3번길 14,경기도 시흥시 은행동 289-10,생활방범,5,200,360도,30,201412,031-310-6763,37.43081,126.7935,20241218
경기도 시흥시,,경기도 시흥시 죽율동 257-1,생활방범,3,200,360도,30,201412,031-310-6763,37.3458042,126.7612274,20241218
경기도 시흥시,,경기도 시흥시 죽율동 296,생활방범,3,200,360도,30,201412,031-310-6763,37.3479324,126.7622534,20241218
경기도 시흥시,,경기도 시흥시 죽율동 756,생활방범,3,200,360도,30,201412,031-310-6763,37.3481601,126.7616289,20241218
경기도 시흥시,,경기도 시흥시 죽율동 276-4,생활방범,4,200,360도,30,201412,031-310-6763,37.348358,126.7606807,20241218
경기도 시흥시,,경기도 시흥시 죽율동 603-15,생활방범,3,200,360도,30,201412,031-310-6763,37.3498282,126.7602544,20241218
경기도 시흥시,,경기도 시흥시 죽율동 595,생활방범,3,200,360도,30,201412,031-310-6763,37.3499281,126.7584253,20241218
경기도 시흥시,,경기도 시흥시 죽율동 627,생활방범,3,200,360도,30,201412,031-310-6763,37.3493622,126.7568236,20241218
경기도 시흥시,,경기도 시흥시 정왕동1946,생활방범,4,200,360도,30,202212,031-310-6763,37.3533521,126.7174741,20241218
경기도 시흥시,경기도 시흥시 서해안로 113-58,경기도 시흥시 정왕동2197-1,생활방범,5,200,360도,30,202212,031-310-6763,37.3455962,126.6953536,20241218
경기도 시흥시,,경기도 시흥시 정왕동2222,생활방범,4,200,360도,30,202212,031-310-6763,37.3505887,126.7023791,20241218
경기도 시흥시,경기도 시흥시 동서로1198번길 22,경기도 시흥시 목감동108-10,생활방범,3,200,360도,30,202212,031-310-6763,37.3942028,126.8695697,20241218
경기도 시흥시,,경기도 시흥시 거모동 1753-9,생활방범,5,200,360도,30,200912,031-310-6763,37.3415152,126.7838349,20241218
경기도 시흥시,,경기도 시흥시 거모동 1766-4,생활방범,5,200,360도,30,200912,031-310-6763,37.3427807,126.7875691,20241218
경기도 시흥시,경기도 시흥시 월곶해안로 63,경기도 시흥시 월곶동 1010-2,생활방범,4,200,360도,30,200912,031-310-6763,37.3923231,126.7371203,20241218
경기도 시흥시,경기도 시흥시 봉우재로61번길 9,경기도 시흥시 정왕동 1824-1,생활방범,5,200,360도,30,200912,031-310-6763,37.3482009,126.7450472,20241218
경기도 시흥시,경기도 시흥시 큰솔로96번길 12,경기도 시흥시 정왕동 1532-19,생활방범,5,200,360도,30,200912,031-310-6763,37.3440425,126.7567346,20241218
경기도 시흥시,경기도 시흥시 군서마을로 32,경기도 시흥시 정왕동 1213,생활방범,5,200,360도,30,200912,031-310-6763,37.3452371,126.748427,20241218
경기도 시흥시,경기도 시흥시 군서로36번길 28,경기도 시흥시 정왕동 1181,생활방범,4,200,360도,30,200912,031-310-6763,37.3473025,126.7501801,20241218
경기도 시흥시,경기도 시흥시 정왕천로408번길 11-1,경기도 시흥시 정왕동 1517-11,생활방범,5,200,360도,30,200912,031-310-6763,37.3433181,126.7530289,20241218
경기도 시흥시,경기도 시흥시 마유로418번길 12,경기도 시흥시 정왕동 2327-4,생활방범,5,200,360도,30,200912,031-310-6763,37.3514446,126.7424097,20241218
경기도 시흥시,경기도 시흥시 봉우재로 23-29,경기도 시흥시 정왕동 1609,생활방범,5,200,360도,30,200912,031-310-6763,37.3467786,126.7409402,20241218
경기도 시흥시,경기도 시흥시 공단1대로 229,경기도 시흥시 정왕동 1366-12,생활방범,5,200,360도,30,200912,031-310-6763,37.3370177,126.7271335,20241218
경기도 시흥시,경기도 시흥시 정왕대로 56,경기도 시흥시 정왕동 1861-1,생활방범,4,200,360도,30,200912,031-310-6763,37.354788,126.7230863,20241218
경기도 시흥시,경기도 시흥시 군자천로 333,경기도 시흥시 정왕동 1729-3,생활방범,4,200,360도,30,200912,031-310-6763,37.3466088,126.735064,20241218
경기도 시흥시,경기도 시흥시 옥구천동로 433-11,경기도 시흥시 정왕동 1875-4,생활방범,5,200,360도,30,200912,031-310-6763,37.3598639,126.7309022,20241218
경기도 시흥시,경기도 시흥시 역전로301번길 18-1,경기도 시흥시 정왕동 2305-21,생활방범,5,200,360도,30,200912,031-310-6763,37.3521234,126.7367519,20241218
경기도 시흥시,경기도 시흥시 정왕대로 78,경기도 시흥시 정왕동 1861-8,생활방범,4,200,360도,30,200912,031-310-6763,37.3530062,126.7249676,20241218
경기도 시흥시,경기도 시흥시 오이도어시장로 33,경기도 시흥시 정왕동 1994-8,생활방범,5,200,360도,30,200912,031-310-6763,37.3444235,126.6915033,20241218
경기도 시흥시,경기도 시흥시 오이도로 165,경기도 시흥시 정왕동 2003-24,생활방범,5,200,360도,30,200912,031-310-6763,37.3454076,126.6876038,20241218
경기도 시흥시,경기도 시흥시 오이도로135번길 40,경기도 시흥시 정왕동 2006-1,생활방범,4,200,360도,30,200912,031-310-6763,37.3450344,126.6880729,20241218
경기도 시흥시,경기도 시흥시 오이도로 105,경기도 시흥시 정왕동 1978-10,생활방범,5,200,360도,30,200912,031-310-6763,37.3479533,126.6929206,20241218
경기도 시흥시,경기도 시흥시 산기대학로 27,경기도 시흥시 정왕동 2164-1,생활방범,5,200,360도,30,200912,031-310-6763,37.3519783,126.7165648,20241218
경기도 시흥시,,경기도 시흥시 정왕동 1878-8,생활방범,3,200,360도,30,200912,031-310-6763,37.3648034,126.7352782,20241218
경기도 시흥시,경기도 시흥시 장곡로49번길 15,경기도 시흥시 장곡동 812-3,생활방범,4,200,360도,30,200912,031-310-6763,37.3777999,126.7832883,20241218
경기도 시흥시,경기도 시흥시 하상로8번길 12,경기도 시흥시 하상동 374-1,생활방범,5,200,360도,30,200912,031-310-6763,37.3915854,126.8138912,20241218
경기도 시흥시,경기도 시흥시 하중로117번길 9-2,경기도 시흥시 하중동 819-5,생활방범,5,200,360도,30,200912,031-310-6763,37.4004982,126.7998875,20241218
경기도 시흥시,,경기도 시흥시 대야동 484-1,생활방범,4,200,360도,30,200912,031-310-6763,37.4455071,126.7857379,20241218
경기도 시흥시,경기도 시흥시 복지로120번길 12,경기도 시흥시 대야동 280-6,생활방범,4,200,360도,30,200912,031-310-6763,37.447389,126.7922758,20241218
경기도 시흥시,,경기도 시흥시 대야동 303-13,생활방범,4,200,360도,30,200912,031-310-6763,37.4521071,126.7883513,20241218
경기도 시흥시,경기도 시흥시 호현로49번길 30,경기도 시흥시 신천동 719-13,생활방범,5,200,360도,30,200912,031-310-6763,37.4440364,126.7820436,20241218
경기도 시흥시,경기도 시흥시 수인로3413번길 29,경기도 시흥시 신천동 749-18,생활방범,3,200,360도,30,200912,031-310-6763,37.4396471,126.7785214,20241218
경기도 시흥시,경기도 시흥시 수인로3325번길 17,경기도 시흥시 신천동 781-21,생활방범,5,200,360도,30,200912,031-310-6763,37.4373021,126.7887179,20241218
경기도 시흥시,경기도 시흥시 신천로44번길 7,경기도 시흥시 신천동 859-7,생활방범,5,200,360도,30,200912,031-310-6763,37.4352076,126.7892036,20241218
경기도 시흥시,경기도 시흥시 신천로19번길 32,경기도 시흥시 신천동 872-15,생활방범,5,200,360도,30,200912,031-310-6763,37.4310949,126.7905804,20241218
경기도 시흥시,,경기도 시흥시 배곧동 170,생활방범,3,200,360도,30,201712,031-310-6763,37.3725199,126.7360697,20241218
경기도 시흥시,경기도 시흥시 미산로 141-1,경기도 시흥시 미산동 316-39,생활방범,5,200,360도,30,200912,031-310-6763,37.4179863,126.7925082,20241218
