검색카테고리,id,place_name,category_name,세부분류,착한가격업소여부,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,법정동코드,법정동명,법정동_시도,법정동_시군구,법정동_읍면동,법정동_리,행정동코드,행정동명,행정동_시도,행정동_시군구,행정동_읍면동,수집시각
카페,1105909697,산골수목원카페,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 산현동 306-1,경기 시흥시 금화로202번길 136-2,126.83627151325146,37.37431910659405,http://place.map.kakao.com/1105909697,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1449748061,썬다방,음식점 > 카페 > 다방,일반카페,0,CE7,카페,,경기 시흥시 산현동 산 18-3,경기 시흥시 물왕수변로 154,126.839709315695,37.3796335501318,http://place.map.kakao.com/1449748061,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,397809765,어딜강,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,031-413-9058,경기 시흥시 산현동 287,경기 시흥시 물왕수변로 72,126.8335590583362,37.37815999003346,http://place.map.kakao.com/397809765,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1840894707,오똔느플레르&브런치카페,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,,경기 시흥시 산현동 512-2,경기 시흥시 산현마을길 43,126.84627786539626,37.375990420395,http://place.map.kakao.com/1840894707,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2103933102,워터킹커피로스터스,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,031-411-0655,경기 시흥시 산현동 263-2,경기 시흥시 금화로332번길 13-26,126.832417273783,37.3772807804859,http://place.map.kakao.com/2103933102,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1683762204,카페 앤틱뮤지엄,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,031-410-0771,경기 시흥시 산현동 213-1,경기 시흥시 물왕수변로 92,126.83491950789902,37.37819253163438,http://place.map.kakao.com/1683762204,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1981582279,카페 호호호,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 산현동 503-1,경기 시흥시 산현마을길 12-1,126.844230144651,37.3763715774049,http://place.map.kakao.com/1981582279,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1104444085,카페로셰,음식점 > 카페,일반카페,0,CE7,카페,031-506-1123,경기 시흥시 산현동 497-2,경기 시흥시 목감남서로 96,126.84300922480979,37.37278658902579,http://place.map.kakao.com/1104444085,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1221908606,카페오늘하루,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,031-410-2755,경기 시흥시 조남동 666-2,경기 시흥시 목감둘레로 59-7,126.848249864814,37.3733953136446,http://place.map.kakao.com/1221908606,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,401124291,카페할슈타트,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,031-402-3635,경기 시흥시 산현동 492,경기 시흥시 목감전원로 34,126.842990057,37.377107876312,http://place.map.kakao.com/401124291,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1284821837,커피에반하다 호반써밋더레이크점,음식점 > 카페 > 커피전문점 > 커피에반하다,일반카페,0,CE7,카페,070-4493-7699,경기 시흥시 조남동 660,경기 시흥시 목감남서로 38,126.848983763714,37.376184022577,http://place.map.kakao.com/1284821837,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,96890002,커피와일드,음식점 > 카페,일반카페,0,CE7,카페,031-439-2019,경기 시흥시 산현동 251-2,경기 시흥시 물왕수변로 64,126.833380922956,37.378554387594,http://place.map.kakao.com/96890002,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,388099526,컴포즈커피 시흥물왕호수점,음식점 > 카페 > 커피전문점 > 컴포즈커피,일반카페,0,CE7,카페,070-4032-7457,경기 시흥시 산현동 506,경기 시흥시 산현마을길 58,126.845231437952,37.376450380021,http://place.map.kakao.com/388099526,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2050049688,킨더북카페,음식점 > 카페,일반카페,0,CE7,카페,070-7799-0918,경기 시흥시 산현동 506-3,경기 시흥시 산현마을길 50,126.846142320336,37.3765732067781,http://place.map.kakao.com/2050049688,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1620381574,투썸플레이스 시흥물왕점,음식점 > 카페 > 커피전문점 > 투썸플레이스,일반카페,0,CE7,카페,031-483-2223,경기 시흥시 산현동 506-3,경기 시흥시 산현마을길 50,126.8462100054881,37.376601226559416,http://place.map.kakao.com/1620381574,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,26845245,풍차,음식점 > 카페,일반카페,0,CE7,카페,031-411-8843,경기 시흥시 산현동 273,경기 시흥시 금화로332번길 13-14,126.831945052556,37.3763935028806,http://place.map.kakao.com/26845245,4139012300,경기도 시흥시 산현동,경기도,시흥시,산현동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,932094072,ttt커피,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,126.855852548733,37.3839864487363,http://place.map.kakao.com/932094072,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,684935621,공차 시흥하늘휴게소점,음식점 > 카페 > 공차,일반카페,0,CE7,카페,,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,126.855573799524,37.3839077196306,http://place.map.kakao.com/684935621,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,112553078,궁,음식점 > 카페 > 테마카페,기타,0,CE7,카페,031-480-1511,경기 시흥시 조남동 590-8,경기 시흥시 수인로2107번길 76,126.870257284546,37.3727511404403,http://place.map.kakao.com/112553078,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1244988435,나우커피,음식점 > 카페 > 테마카페 > 무인카페,일반카페,0,CE7,카페,,경기 시흥시 산현동 521,경기 시흥시 목감둘레로 90,126.8496923081545,37.37133651185834,http://place.map.kakao.com/1244988435,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,784691738,나우커피 목감엘에이치LH점,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 조남동 700,경기 시흥시 목감둘레로 229-15,126.85876347476663,37.379183000689935,http://place.map.kakao.com/784691738,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,442384231,달리는커피 시흥목감점,음식점 > 카페 > 커피전문점 > 달리는커피,일반카페,0,CE7,카페,031-405-6990,경기 시흥시 조남동 711-2,경기 시흥시 목감둘레로 258,126.86211468251216,37.38097728954459,http://place.map.kakao.com/442384231,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1622098384,도록,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,,경기 시흥시 조남동 709,경기 시흥시 목감둘레로 253-5,126.8613406933899,37.3806637294041,http://place.map.kakao.com/1622098384,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1140881385,디저트39 시흥목감역점,음식점 > 카페 > 테마카페 > 디저트카페 > 디저트39,일반카페,0,CE7,카페,031-8042-3933,경기 시흥시 조남동 710-1,경기 시흥시 목감둘레로 253-35,126.861386404336,37.3809800422866,http://place.map.kakao.com/1140881385,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1326173242,메가MGC커피 목감신도시점,음식점 > 카페 > 커피전문점 > 메가MGC커피,일반카페,0,CE7,카페,031-411-9147,경기 시흥시 조남동 657,경기 시흥시 목감남서로 9-27,126.85330460011505,37.37791041696316,http://place.map.kakao.com/1326173242,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,480796285,메가MGC커피 목감중앙점,음식점 > 카페 > 커피전문점 > 메가MGC커피,일반카페,0,CE7,카페,031-403-8150,경기 시흥시 목감동 403-2,경기 시흥시 목감우회로 45,126.860725246784,37.3819316473907,http://place.map.kakao.com/480796285,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,821499499,메가MGC커피 시흥목감점,음식점 > 카페 > 커피전문점 > 메가MGC커피,일반카페,0,CE7,카페,031-482-8000,경기 시흥시 조남동 677-2,경기 시흥시 목감중앙로 53,126.855008834558,37.3729667956805,http://place.map.kakao.com/821499499,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,827508268,빽다방 시흥목감조남점,음식점 > 카페 > 커피전문점 > 빽다방,일반카페,0,CE7,카페,070-4833-0219,경기 시흥시 조남동 657,경기 시흥시 목감남서로 9-27,126.85333294935192,37.377847380452,http://place.map.kakao.com/827508268,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1319484378,스타벅스 시흥목감DT점,음식점 > 카페 > 커피전문점 > 스타벅스,일반카페,0,CE7,카페,1522-3232,경기 시흥시 조남동 651,경기 시흥시 동서로 950,126.85005284336664,37.37794328085513,http://place.map.kakao.com/1319484378,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1707688898,신나요,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 조남동 707-3,경기 시흥시 목감둘레로 253-12,126.86063549373866,37.38039980156412,http://place.map.kakao.com/1707688898,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1920045817,아이퍼니 키즈룸 시흥목감점,"가정,생활 > 유아 > 놀이시설 > 키즈카페",기타,0,CE7,카페,0507-1442-5969,경기 시흥시 목감동 402-2,경기 시흥시 솔고개길 3-4,126.860964905406,37.3823887482579,http://place.map.kakao.com/1920045817,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2011716912,오브느 시흥점,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,,경기 시흥시 조남동 709,경기 시흥시 목감둘레로 253-5,126.86136894573,37.3806502471704,http://place.map.kakao.com/2011716912,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,493443831,온새미커피,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,031-8042-3412,경기 시흥시 조남동 684,경기 시흥시 마산로 100,126.857988984043,37.3713674881801,http://place.map.kakao.com/493443831,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1224254928,이디야커피 시흥조남점,음식점 > 카페 > 커피전문점 > 이디야커피,일반카페,0,CE7,카페,031-411-3758,경기 시흥시 목감동 396-6,경기 시흥시 목감우회로 51,126.861953292205,37.3821700564206,http://place.map.kakao.com/1224254928,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,103187819,카페316 시흥하늘휴게소점,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,126.855530964547,37.3838698243485,http://place.map.kakao.com/103187819,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,368567043,카페감,음식점 > 카페,일반카페,0,CE7,카페,031-507-2000,경기 시흥시 조남동 654,경기 시흥시 목감남서로 9-33,126.853334270541,37.3783285288917,http://place.map.kakao.com/368567043,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1410947480,카페프리헷 시흥목감점,음식점 > 카페 > 테마카페 > 무인카페 > 카페프리헷,일반카페,0,CE7,카페,,경기 시흥시 조남동 721,경기 시흥시 수풀안길 19-30,126.864137471637,37.3794145523707,http://place.map.kakao.com/1410947480,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,942109836,컴포즈커피 시흥목감점,음식점 > 카페 > 커피전문점 > 컴포즈커피,일반카페,0,CE7,카페,070-4795-3501,경기 시흥시 목감동 403-2,경기 시흥시 목감우회로 45,126.86096564067253,37.38199049677688,http://place.map.kakao.com/942109836,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,122353250,컴포즈커피 시흥물왕점,음식점 > 카페 > 커피전문점 > 컴포즈커피,일반카페,0,CE7,카페,031-414-0771,경기 시흥시 조남동 657-1,경기 시흥시 목감남서로 9-19,126.85287788705713,37.37787384594953,http://place.map.kakao.com/122353250,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,961716921,탐앤탐스 시흥하늘휴게소점,음식점 > 카페 > 커피전문점 > 탐앤탐스,일반카페,0,CE7,카페,031-481-9759,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,126.85550049661839,37.383859875861376,http://place.map.kakao.com/961716921,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,863299399,테라커피 시흥목감점,음식점 > 카페 > 커피전문점 > 테라커피,일반카페,0,CE7,카페,,경기 시흥시 조남동 652-6,경기 시흥시 목감남서로 9-29,126.85253299568,37.3781437236008,http://place.map.kakao.com/863299399,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1923631189,투썸플레이스 시흥하늘휴게소 판교방향점,음식점 > 카페 > 커피전문점 > 투썸플레이스,일반카페,0,CE7,카페,070-4113-6361,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,126.8551763422622,37.38331886544955,http://place.map.kakao.com/1923631189,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2118528570,파비에앤카페파우,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 목감동 403-1,경기 시흥시 목감우회로 39,126.860335761432,37.3818987512092,http://place.map.kakao.com/2118528570,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2105437605,팔공티 시흥목감점,음식점 > 카페 > 팔공티,일반카페,0,CE7,카페,,경기 시흥시 조남동 684,경기 시흥시 마산로 100,126.857990113002,37.3713674895356,http://place.map.kakao.com/2105437605,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,792215362,편이한카페,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 조남동 714,경기 시흥시 수풀안길 14-11,126.86318847081998,37.38159393572442,http://place.map.kakao.com/792215362,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1184074947,프레리키즈카페 시흥목감점,"가정,생활 > 유아 > 놀이시설 > 키즈카페",기타,0,CE7,카페,031-411-0099,경기 시흥시 조남동 659,경기 시흥시 목감남서로 9-7,126.851606015921,37.3775803251557,http://place.map.kakao.com/1184074947,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2020092640,할리스 시흥하늘휴게소 일산방향점,음식점 > 카페 > 커피전문점 > 할리스,일반카페,0,CE7,카페,,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,126.85584665288837,37.3841170898976,http://place.map.kakao.com/2020092640,4139012400,경기도 시흥시 조남동,경기도,시흥시,조남동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,18603622,맥심커피숍,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,,경기 시흥시 논곡동 148-14,경기 시흥시 동서로 1111,126.86118136330853,37.388082566650816,http://place.map.kakao.com/18603622,4139012500,경기도 시흥시 논곡동,경기도,시흥시,논곡동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1668089442,미카커피,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,070-4406-5286,경기 시흥시 논곡동 240-13,경기 시흥시 수인로2421번길 16,126.855734136403,37.3933380156743,http://place.map.kakao.com/1668089442,4139012500,경기도 시흥시 논곡동,경기도,시흥시,논곡동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,363770820,하프카페,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 논곡동 160-62,경기 시흥시 수인로2421번길 91,126.859038870745,37.3876808792192,http://place.map.kakao.com/363770820,4139012500,경기도 시흥시 논곡동,경기도,시흥시,논곡동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,2009415113,리네카페,음식점 > 카페 > 테마카페 > 북카페,기타,0,CE7,카페,031-405-3583,경기 시흥시 목감동 420-2,경기 시흥시 배미골길 10-13,126.864264400588,37.3829115707695,http://place.map.kakao.com/2009415113,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,274859495,마음산책,"가정,생활 > 여가시설 > 만화방 > 만화카페",기타,0,CE7,카페,031-405-3583,경기 시흥시 목감동 408,경기 시흥시 목감우회로 51,126.86228055771123,37.38226864953667,http://place.map.kakao.com/274859495,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1993858210,스몰무브먼트,음식점 > 카페,일반카페,0,CE7,카페,031-500-8859,경기 시흥시 목감동 411-3,경기 시흥시 남왕길 48-9,126.86334070172224,37.38294834995077,http://place.map.kakao.com/1993858210,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1002228327,왕의커피,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 목감동 408,경기 시흥시 목감우회로 51,126.86221264055459,37.38236137582923,http://place.map.kakao.com/1002228327,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1659279412,요거트아이스크림의정석 시흥목감점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,일반카페,0,CE7,카페,070-8899-0312,경기 시흥시 목감동 407,경기 시흥시 솔고개길 4-3,126.861530174215,37.3826191724293,http://place.map.kakao.com/1659279412,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,660836326,카페15번지,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 목감동 243,경기 시흥시 조남길 15,126.860506258166,37.3831180370691,http://place.map.kakao.com/660836326,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,1123043741,해블랑디저트 목감3호점,음식점 > 카페 > 테마카페 > 디저트카페,일반카페,0,CE7,카페,,경기 시흥시 목감동 406,경기 시흥시 배미골길 23,126.86150534400433,37.3832273341029,http://place.map.kakao.com/1123043741,4139012600,경기도 시흥시 목감동,경기도,시흥시,목감동,,4139057000,경기도 시흥시 목감동,경기도,시흥시,목감동,2026-08-11T23:50:11+09:00
카페,378586390,거모동커피다,음식점 > 카페 > 테마카페 > 무인카페,일반카페,0,CE7,카페,,경기 시흥시 거모동 1658-25,경기 시흥시 도일로 110-2,126.784044078156,37.3403206465794,http://place.map.kakao.com/378586390,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1332674427,남영댁커피24,음식점 > 카페,일반카페,0,CE7,카페,010-3327-6629,경기 시흥시 거모동 1757-1,경기 시흥시 군자로 507,126.7852848217322,37.34489202032363,http://place.map.kakao.com/1332674427,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,21608104,대림커피호프,음식점 > 카페 > 다방,일반카페,0,CE7,카페,031-494-4335,경기 시흥시 거모동 1658-18,경기 시흥시 도일로 108-1,126.783938617046,37.3401051081373,http://place.map.kakao.com/21608104,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1771753067,더벤티 시흥거모점,음식점 > 카페 > 커피전문점 > 더벤티,일반카페,0,CE7,카페,031-495-5495,경기 시흥시 거모동 1756-7,경기 시흥시 도일로 143,126.78513576738722,37.34294102346703,http://place.map.kakao.com/1771753067,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1266033741,멍슈슈,음식점 > 카페 > 테마카페 > 애견카페,기타,0,CE7,카페,,경기 시흥시 거모동 38-1,경기 시흥시 뒷방울길 4,126.762664027223,37.366000391085,http://place.map.kakao.com/1266033741,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,112203450,메가MGC커피 시흥거모점,음식점 > 카페 > 커피전문점 > 메가MGC커피,일반카페,0,CE7,카페,031-495-9555,경기 시흥시 거모동 1771-6,경기 시흥시 도일로124번길 3,126.78423553311926,37.341640101942026,http://place.map.kakao.com/112203450,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1736256613,멜로우,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 거모동 1724-15,경기 시흥시 군자로 467,126.782745831063,37.3479292550119,http://place.map.kakao.com/1736256613,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,164033781,무무커피 거모점,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 거모동 1733-1,경기 시흥시 군자로 494,126.784069925337,37.3458764348159,http://place.map.kakao.com/164033781,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1021370817,무무커피 시흥군자점,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 거모동 293,경기 시흥시 군자로253번길 20,126.772421300341,37.3628885055158,http://place.map.kakao.com/1021370817,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,27597051,빽다방 시흥거모점,음식점 > 카페 > 커피전문점 > 빽다방,일반카페,0,CE7,카페,031-508-0159,경기 시흥시 거모동 1761-1,경기 시흥시 군자로 517,126.78537064818181,37.34407944863491,http://place.map.kakao.com/27597051,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1442140704,솜커피 거모점,음식점 > 카페,일반카페,0,CE7,카페,,경기 시흥시 거모동 591,경기 시흥시 군자로 324,126.772472297022,37.3575878700608,http://place.map.kakao.com/1442140704,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
카페,1427401301,싸다구커피 군자본점,음식점 > 카페 > 커피전문점,일반카페,0,CE7,카페,,경기 시흥시 거모동 1724-9,경기 시흥시 군자로 475,126.783517163094,37.3473648236422,http://place.map.kakao.com/1427401301,4139012700,경기도 시흥시 거모동,경기도,시흥시,거모동,,4139058100,경기도 시흥시 군자동,경기도,시흥시,군자동,2026-08-11T23:50:11+09:00
