개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점,학교급
4010000,202640100000800504,경기도 시흥시,,경기도 시흥시 대야동 280-6,생활방범,4,200,360도,30,200912,031-310-6763,37.44738901,126.7922758,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800505,경기도 시흥시,,경기도 시흥시 대야동 303-13,생활방범,4,200,360도,30,200912,031-310-6763,37.45210718,126.7883513,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800506,경기도 시흥시,,경기도 시흥시 신천동 719-13,생활방범,5,200,360도,30,200912,031-310-6763,37.44403647,126.7820436,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800507,경기도 시흥시,,경기도 시흥시 신천동 749-18,생활방범,3,200,360도,30,200912,031-310-6763,37.43964719,126.7785214,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800508,경기도 시흥시,,경기도 시흥시 신천동 781-21,생활방범,5,200,360도,30,200912,031-310-6763,37.4373021,126.7887179,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800509,경기도 시흥시,,경기도 시흥시 신천동 859-7,생활방범,5,200,360도,30,200912,031-310-6763,37.43520763,126.7892036,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800510,경기도 시흥시,,경기도 시흥시 신천동 872-15,생활방범,5,200,360도,30,200912,031-310-6763,37.43109492,126.7905804,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800511,경기도 시흥시,,경기도 시흥시 미산동 316-39,생활방범,5,200,360도,30,200912,031-310-6763,37.41798634,126.7925082,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800512,경기도 시흥시,,경기도 시흥시 미산동 363-8,생활방범,5,200,360도,30,200912,031-310-6763,37.42007418,126.7966773,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800513,경기도 시흥시,,경기도 시흥시 조남동 516-1,생활방범,3,200,360도,30,200912,031-310-6763,37.36816324,126.8612952,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800514,경기도 시흥시,,경기도 시흥시 매화동 196-3,생활방범,5,200,360도,30,200912,031-310-6763,37.41523658,126.8146371,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800515,경기도 시흥시,,경기도 시흥시 매화동 220-13,생활방범,4,200,360도,30,200912,031-310-6763,37.41692767,126.8125269,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800516,경기도 시흥시,,경기도 시흥시 매화동 226,생활방범,3,200,360도,30,200912,031-310-6763,37.41639243,126.8110621,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800517,경기도 시흥시,,경기도 시흥시 거모동 1717-1,생활방범,4,200,360도,30,200912,031-310-6763,37.34796567,126.7863372,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800518,경기도 시흥시,,경기도 시흥시 거모동 1743-7,생활방범,4,200,360도,30,200912,031-310-6763,37.34399077,126.7844835,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800519,경기도 시흥시,,경기도 시흥시 거모동 1759-5,생활방범,4,200,360도,30,200912,031-310-6763,37.34403346,126.7867826,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800520,경기도 시흥시,,경기도 시흥시 거모동 1768-5,생활방범,4,200,360도,30,200912,031-310-6763,37.34203375,126.7869527,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800521,경기도 시흥시,,경기도 시흥시 월곶동 1011-15,생활방범,5,200,360도,30,200912,031-310-6763,37.38866866,126.7374751,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800522,경기도 시흥시,,경기도 시흥시 월곶동 1011-28,생활방범,4,200,360도,30,200912,031-310-6763,37.38980919,126.7345876,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800523,경기도 시흥시,,경기도 시흥시 정왕동 1169,생활방범,4,200,360도,30,200912,031-310-6763,37.34763369,126.7526761,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800524,경기도 시흥시,,경기도 시흥시 정왕동 1182-1,생활방범,4,200,360도,30,200912,031-310-6763,37.34803276,126.7471377,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800525,경기도 시흥시,,경기도 시흥시 정왕동 1187-1,생활방범,4,200,360도,30,200912,031-310-6763,37.34719398,126.749486,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800526,경기도 시흥시,,경기도 시흥시 정왕동 1803-1,생활방범,5,200,360도,30,200912,031-310-6763,37.35021457,126.741121,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800527,경기도 시흥시,,경기도 시흥시 정왕동 1829-3,생활방범,5,200,360도,30,200912,031-310-6763,37.34828042,126.7436535,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800528,경기도 시흥시,,경기도 시흥시 정왕동 2311-1,생활방범,5,200,360도,30,200912,031-310-6763,37.35311201,126.7434643,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800529,경기도 시흥시,,경기도 시흥시 정왕동 2317-7,생활방범,4,200,360도,30,200912,031-310-6763,37.3519448,126.745598,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800530,경기도 시흥시,,경기도 시흥시 정왕동 1405-4,생활방범,4,200,360도,30,200912,031-310-6763,37.34003391,126.7531994,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800531,경기도 시흥시,,경기도 시흥시 정왕동 1602,생활방범,5,200,360도,30,200912,031-310-6763,37.34719726,126.7426711,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800532,경기도 시흥시,,경기도 시흥시 정왕동 1616-9,생활방범,5,200,360도,30,200912,031-310-6763,37.34475931,126.7419049,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800533,경기도 시흥시,,경기도 시흥시 정왕동 1727-5,생활방범,3,200,360도,30,200912,031-310-6763,37.34700478,126.7328893,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800534,경기도 시흥시,,경기도 시흥시 정왕동 1728-17,생활방범,5,200,360도,30,200912,031-310-6763,37.34639919,126.7331488,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800535,경기도 시흥시,,경기도 시흥시 정왕동 1737-17,생활방범,5,200,360도,30,200912,031-310-6763,37.34446852,126.7362961,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800536,경기도 시흥시,,경기도 시흥시 정왕동 1858-5,생활방범,3,200,360도,30,200912,031-310-6763,37.35318933,126.7229169,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800537,경기도 시흥시,,경기도 시흥시 정왕동 1878-3,생활방범,4,200,360도,30,200912,031-310-6763,37.36529461,126.7331815,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800538,경기도 시흥시,,경기도 시흥시 정왕동 1881-8,생활방범,5,200,360도,30,200912,031-310-6763,37.36345149,126.7310337,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800539,경기도 시흥시,,경기도 시흥시 장곡동 820-8,생활방범,5,200,360도,30,200912,031-310-6763,37.37817861,126.7846552,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800540,경기도 시흥시,,경기도 시흥시 장현동 541-1,생활방범,4,200,360도,30,200912,031-310-6763,37.38012463,126.8005332,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800541,경기도 시흥시,,경기도 시흥시 하중동 861-1,생활방범,5,200,360도,30,200912,031-310-6763,37.39332209,126.8057389,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800542,경기도 시흥시,,경기도 시흥시 하중동 880-1,생활방범,5,200,360도,30,200912,031-310-6763,37.39182127,126.8045532,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800543,경기도 시흥시,,경기도 시흥시 대야동 461-28,생활방범,4,200,360도,30,201012,031-310-6763,37.44732396,126.7871777,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800544,경기도 시흥시,,경기도 시흥시 대야동 481,생활방범,4,200,360도,30,201012,031-310-6763,37.44625128,126.7844097,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800545,경기도 시흥시,,경기도 시흥시 대야동 500,생활방범,4,200,360도,30,202512,031-310-6763,37.44262686,126.7873736,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:52,
4010000,202640100000800546,경기도 시흥시,,경기도 시흥시 대야동 493-7,생활방범,5,200,360도,30,201012,031-310-6763,37.44330122,126.7867793,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800547,경기도 시흥시,,경기도 시흥시 대야동 491-29,생활방범,3,200,360도,30,201012,031-310-6763,37.44288884,126.7879739,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800548,경기도 시흥시,,경기도 시흥시 신천동 703-15,생활방범,4,200,360도,30,201012,031-310-6763,37.44341885,126.7829972,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800549,경기도 시흥시,,경기도 시흥시 신천동 758-5,생활방범,4,200,360도,30,201012,031-310-6763,37.43909423,126.7823714,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800550,경기도 시흥시,,경기도 시흥시 신천동 769-2,생활방범,5,200,360도,30,201012,031-310-6763,37.43867733,126.7875092,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800551,경기도 시흥시,,경기도 시흥시 신천동 825-3,생활방범,4,200,360도,30,201012,031-310-6763,37.43637558,126.7766082,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800552,경기도 시흥시,,경기도 시흥시 은행동 288-4,생활방범,4,200,360도,30,201012,031-310-6763,37.43165517,126.7933849,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800553,경기도 시흥시,,경기도 시흥시 물왕동 284-3,생활방범,5,200,360도,30,201012,031-310-6763,37.38722467,126.827538,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800554,경기도 시흥시,,경기도 시흥시 조남동 177-11,생활방범,5,200,360도,30,201012,031-310-6763,37.38218818,126.8579524,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800555,경기도 시흥시,,경기도 시흥시 정왕동 1162-4,생활방범,4,200,360도,30,201012,031-310-6763,37.34745419,126.749327,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800556,경기도 시흥시,,경기도 시흥시 정왕동 1195-1,생활방범,5,200,360도,30,201012,031-310-6763,37.3451651,126.7527056,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800557,경기도 시흥시,,경기도 시흥시 정왕동 1196-1,생활방범,5,200,360도,30,201012,031-310-6763,37.3442458,126.7518292,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800558,경기도 시흥시,,경기도 시흥시 정왕동 1513-5,생활방범,4,200,360도,30,201012,031-310-6763,37.34388327,126.753263,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800559,경기도 시흥시,,경기도 시흥시 정왕동 1523-7,생활방범,5,200,360도,30,201012,031-310-6763,37.34187346,126.7530174,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800560,경기도 시흥시,,경기도 시흥시 정왕동 2349-1,생활방범,5,200,360도,30,201012,031-310-6763,37.35277127,126.7459995,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800561,경기도 시흥시,,경기도 시흥시 정왕동 1412-7,생활방범,4,200,360도,30,201012,031-310-6763,37.34061338,126.751435,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800562,경기도 시흥시,,경기도 시흥시 정왕동 1422,생활방범,4,200,360도,30,201012,031-310-6763,37.33888027,126.7531367,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800563,경기도 시흥시,,경기도 시흥시 정왕동 1575-11,생활방범,4,200,360도,30,201012,031-310-6763,37.34580535,126.7450769,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800564,경기도 시흥시,,경기도 시흥시 정왕동 1987-2,생활방범,4,200,360도,30,201012,031-310-6763,37.34523228,126.6929338,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800565,경기도 시흥시,,경기도 시흥시 능곡동 712,생활방범,4,200,360도,30,201012,031-310-6763,37.36476519,126.816108,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800566,경기도 시흥시,,경기도 시흥시 능곡동 781,생활방범,3,200,360도,30,201012,031-310-6763,37.36501298,126.8084727,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800567,경기도 시흥시,,경기도 시흥시 장현동 537-1,생활방범,4,200,360도,30,201012,031-310-6763,37.38162247,126.7995269,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800568,경기도 시흥시,,경기도 시흥시 대야동 443,생활방범,4,200,360도,30,201012,031-310-6763,37.44815272,126.7906791,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800569,경기도 시흥시,,경기도 시흥시 대야동 474-9,생활방범,4,200,360도,30,201012,031-310-6763,37.44592618,126.7870647,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800570,경기도 시흥시,,경기도 시흥시 신천동 707-72,생활방범,5,200,360도,30,201012,031-310-6763,37.44258793,126.7848809,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800571,경기도 시흥시,,경기도 시흥시 신천동 821-5,생활방범,5,200,360도,30,201012,031-310-6763,37.43731973,126.7784223,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800572,경기도 시흥시,,경기도 시흥시 신천동 761-14,생활방범,4,200,360도,30,201012,031-310-6763,37.43807387,126.7831228,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800573,경기도 시흥시,,경기도 시흥시 신천동 595-45,생활방범,3,200,360도,30,201012,031-310-6763,37.44290504,126.7719591,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800574,경기도 시흥시,,경기도 시흥시 신천동 723-16,생활방범,5,200,360도,30,201012,031-310-6763,37.44278989,126.7796258,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800575,경기도 시흥시,,경기도 시흥시 신천동 314-23,생활방범,5,200,360도,30,201012,031-310-6763,37.44410042,126.7807223,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800576,경기도 시흥시,,경기도 시흥시 신천동 850-10,생활방범,4,200,360도,30,201012,031-310-6763,37.43558987,126.7860561,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800577,경기도 시흥시,,경기도 시흥시 신천동 836-1,생활방범,5,200,360도,30,201012,031-310-6763,37.4363825,126.7798963,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800578,경기도 시흥시,,경기도 시흥시 신천동 752-14,생활방범,3,200,360도,30,201012,031-310-6763,37.43858831,126.7812394,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800579,경기도 시흥시,,경기도 시흥시 포동 13-3,생활방범,3,200,360도,30,201012,031-310-6763,37.40657387,126.7838966,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800580,경기도 시흥시,,경기도 시흥시 미산동 705,생활방범,4,200,360도,30,201012,031-310-6763,37.40892889,126.7856675,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800581,경기도 시흥시,,경기도 시흥시 미산동 93-1,생활방범,4,200,360도,30,201012,031-310-6763,37.42199821,126.7962624,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800582,경기도 시흥시,,경기도 시흥시 미산동 234-8,생활방범,4,200,360도,30,201012,031-310-6763,37.42219869,126.7878291,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800583,경기도 시흥시,,경기도 시흥시 은행동 293-12,생활방범,5,200,360도,30,201012,031-310-6763,37.43125637,126.7958093,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800584,경기도 시흥시,,경기도 시흥시 은행동 109-22,생활방범,3,200,360도,30,201012,031-310-6763,37.43881377,126.7947924,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800585,경기도 시흥시,,경기도 시흥시 은행동 109-87,생활방범,3,200,360도,30,201012,031-310-6763,37.43809081,126.7935981,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800586,경기도 시흥시,,경기도 시흥시 은행동 289-99,생활방범,5,200,360도,30,201012,031-310-6763,37.43041848,126.7955604,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800587,경기도 시흥시,,경기도 시흥시 매화동 289-1,생활방범,4,200,360도,30,201012,031-310-6763,37.41106422,126.8155858,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800588,경기도 시흥시,,경기도 시흥시 매화동 227-1,생활방범,4,200,360도,30,201012,031-310-6763,37.41688463,126.810765,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800589,경기도 시흥시,,경기도 시흥시 도창동 370,생활방범,4,200,360도,30,201012,031-310-6763,37.40888899,126.8169154,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800590,경기도 시흥시,,경기도 시흥시 조남동 169-61,생활방범,5,200,360도,30,201012,031-310-6763,37.38296112,126.8599782,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800591,경기도 시흥시,,경기도 시흥시 논곡동 147-5,생활방범,3,200,360도,30,201012,031-310-6763,37.38855596,126.8614131,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800592,경기도 시흥시,,경기도 시흥시 거모동 1739-6,생활방범,5,200,360도,30,201012,031-310-6763,37.34407267,126.7819315,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800593,경기도 시흥시,,경기도 시흥시 거모동 1734-1,생활방범,5,200,360도,30,201012,031-310-6763,37.34587052,126.7833463,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800594,경기도 시흥시,,경기도 시흥시 월곶동 991-4,생활방범,3,200,360도,30,201012,031-310-6763,37.39424616,126.740013,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800595,경기도 시흥시,,경기도 시흥시 거모동 1726-1,생활방범,5,200,360도,30,201012,031-310-6763,37.34766076,126.7846227,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800596,경기도 시흥시,,경기도 시흥시 거모동 1741-1,생활방범,5,200,360도,30,201012,031-310-6763,37.3446518,126.7828767,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800597,경기도 시흥시,,경기도 시흥시 정왕동 2238-6,생활방범,5,200,360도,30,201012,031-310-6763,37.35763762,126.7498274,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800598,경기도 시흥시,,경기도 시흥시 정왕동 2255-1,생활방범,5,200,360도,30,201012,031-310-6763,37.35800261,126.754497,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800599,경기도 시흥시,,경기도 시흥시 정왕동 1536,생활방범,5,200,360도,30,201012,031-310-6763,37.34291008,126.7575523,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800600,경기도 시흥시,,경기도 시흥시 정왕동 2308-1,생활방범,4,200,360도,30,201012,031-310-6763,37.35391587,126.7434258,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800601,경기도 시흥시,,경기도 시흥시 정왕동 1203,생활방범,5,200,360도,30,201012,031-310-6763,37.34603536,126.7490001,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800602,경기도 시흥시,,경기도 시흥시 정왕동 1548,생활방범,5,200,360도,30,201012,031-310-6763,37.3423032,126.755036,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800603,경기도 시흥시,,경기도 시흥시 정왕동 2298-7,생활방범,4,200,360도,30,201012,031-310-6763,37.35287997,126.7399004,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800604,경기도 시흥시,,경기도 시흥시 정왕동 1542-5,생활방범,4,200,360도,30,201012,031-310-6763,37.3417315,126.7556745,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800605,경기도 시흥시,,경기도 시흥시 정왕동 2293-1,생활방범,4,200,360도,30,201012,031-310-6763,37.35414688,126.7383243,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800606,경기도 시흥시,,경기도 시흥시 정왕동 2261-2,생활방범,5,200,360도,30,201012,031-310-6763,37.35825496,126.7566316,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800607,경기도 시흥시,,경기도 시흥시 정왕동 1571-3,생활방범,4,200,360도,30,201012,031-310-6763,37.3444368,126.7463765,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800608,경기도 시흥시,,경기도 시흥시 정왕동 1868,생활방범,3,200,360도,30,201012,031-310-6763,37.3536632,126.7265021,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800609,경기도 시흥시,,경기도 시흥시 정왕동 2138,생활방범,4,200,360도,30,201012,031-310-6763,37.3527364,126.7112131,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800610,경기도 시흥시,,경기도 시흥시 정왕동 1875-6,생활방범,3,200,360도,30,201012,031-310-6763,37.35848358,126.7290629,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800611,경기도 시흥시,,경기도 시흥시 정왕동 1880-11,생활방범,3,200,360도,30,201012,031-310-6763,37.36391959,126.730992,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800612,경기도 시흥시,,경기도 시흥시 정왕동 1877-6,생활방범,4,200,360도,30,201012,031-310-6763,37.36329661,126.7342423,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800613,경기도 시흥시,,경기도 시흥시 하상동 368,생활방범,4,200,360도,30,201012,031-310-6763,37.39470914,126.8117896,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800614,경기도 시흥시,,경기도 시흥시 능곡동 550,생활방범,3,200,360도,30,201112,031-310-6763,37.37308084,126.8116665,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800615,경기도 시흥시,,경기도 시흥시 능곡동 550,생활방범,3,200,360도,30,201112,031-310-6763,37.37213504,126.8133279,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800616,경기도 시흥시,,경기도 시흥시 능곡동 797,생활방범,5,200,360도,30,201112,031-310-6763,37.3660287,126.8119502,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800617,경기도 시흥시,,경기도 시흥시 능곡동 797,생활방범,4,200,360도,30,201112,031-310-6763,37.36557762,126.8135552,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800618,경기도 시흥시,,경기도 시흥시 장현동 535-4,생활방범,4,200,360도,30,201112,031-310-6763,37.38158659,126.8008892,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800619,경기도 시흥시,,경기도 시흥시 장현동 538-1,생활방범,3,200,360도,30,201112,031-310-6763,37.38077837,126.7992469,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800620,경기도 시흥시,,경기도 시흥시 장곡동 797,생활방범,4,200,360도,30,201112,031-310-6763,37.38068002,126.781145,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800621,경기도 시흥시,,경기도 시흥시 장곡동 801-2,생활방범,3,200,360도,30,201112,031-310-6763,37.38029643,126.7803077,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800622,경기도 시흥시,,경기도 시흥시 장곡동 795-6,생활방범,3,200,360도,30,201112,031-310-6763,37.38185295,126.7827102,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800623,경기도 시흥시,,경기도 시흥시 장곡동 827,생활방범,3,200,360도,30,201112,031-310-6763,37.37936002,126.7873912,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800624,경기도 시흥시,,경기도 시흥시 장곡동 827,생활방범,3,200,360도,30,201112,031-310-6763,37.381283,126.7874499,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800625,경기도 시흥시,,경기도 시흥시 광석동 96-1,생활방범,4,200,360도,30,201112,031-310-6763,37.38791867,126.819105,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800626,경기도 시흥시,,경기도 시흥시 광석동 96-1,생활방범,3,200,360도,30,201112,031-310-6763,37.38873478,126.8182249,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800627,경기도 시흥시,,경기도 시흥시 하중동 871-6,생활방범,4,200,360도,30,201112,031-310-6763,37.39135467,126.8070626,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
4010000,202640100000800628,경기도 시흥시,,경기도 시흥시 하중동 863,생활방범,3,200,360도,30,201112,031-310-6763,37.39263236,126.8075662,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:19:53,
