id,place_name,category_name,category_group_code,category_group_name,address_name,road_address_name,phone,x,y,place_url,검색카테고리,검색기준지점,시설유형,검색키워드
1317169845,올떡 시흥배곧타운점,음식점 > 분식 > 떡볶이 > 올떡,FD6,음식점,경기 시흥시 배곧동 122,경기 시흥시 배곧4로 22,031-498-9182,126.726963025614,37.3775817034934,http://place.map.kakao.com/1317169845,음식점,배곧,음식점,
1108548163,캠퍼스포차,"음식점 > 술집 > 호프,요리주점",FD6,음식점,경기 시흥시 배곧동 122,경기 시흥시 배곧4로 22,,126.72696302561371,37.37758170349336,http://place.map.kakao.com/1108548163,음식점,배곧,음식점,
247432527,동대문엽기떡볶이 시흥배곧점,음식점 > 분식 > 떡볶이 > 동대문엽기떡볶이,FD6,음식점,경기 시흥시 배곧동 132,경기 시흥시 배곧4로 32-29,031-498-8592,126.72531980728938,37.37801399311966,http://place.map.kakao.com/247432527,음식점,배곧,음식점,
1539909627,교촌치킨 배곧신도시1호점,음식점 > 치킨 > 교촌치킨,FD6,음식점,경기 시흥시 배곧동 121,경기 시흥시 배곧4로 18,031-433-1992,126.72643496417912,37.37780033259333,http://place.map.kakao.com/1539909627,음식점,배곧,음식점,
561392274,일품양평해장국 시흥배곧점,음식점 > 한식 > 해장국 > 일품양평해장국,FD6,음식점,경기 시흥시 배곧동 122,경기 시흥시 배곧4로 22,031-432-7069,126.72679103200096,37.37768582485881,http://place.map.kakao.com/561392274,음식점,배곧,음식점,
932011858,양푼한식당,음식점 > 한식,FD6,음식점,경기 시흥시 배곧동 122,경기 시흥시 배곧4로 22,,126.726797789927,37.3776903455718,http://place.map.kakao.com/932011858,음식점,배곧,음식점,
1200772650,명가아귀찜,"음식점 > 한식 > 해물,생선 > 아구",FD6,음식점,경기 시흥시 월곶동 1008-3,경기 시흥시 월곶중앙로58번길 15,031-316-1235,126.739956891679,37.3901216702989,http://place.map.kakao.com/1200772650,음식점,월곶,음식점,
1910755053,도로로김밥,음식점 > 분식,FD6,음식점,경기 시흥시 월곶동 1008-1,경기 시흥시 월곶중앙로30번안길 33,031-317-9798,126.73955699085,37.3901649402259,http://place.map.kakao.com/1910755053,음식점,월곶,음식점,
1348331224,토담옛날통닭 월곶점,음식점 > 치킨,FD6,음식점,경기 시흥시 월곶동 1008-2,경기 시흥시 월곶중앙로70번길 12,010-7759-9442,126.73910610341788,37.38993148303537,http://place.map.kakao.com/1348331224,음식점,월곶,음식점,
1260780091,낮밤식당,음식점 > 한식,FD6,음식점,경기 시흥시 월곶동 1004-6,경기 시흥시 월곶중앙로46번길 21,031-313-3729,126.74117799726918,37.39000631556359,http://place.map.kakao.com/1260780091,음식점,월곶,음식점,
599979926,육해공 본점,음식점 > 한식,FD6,음식점,경기 시흥시 월곶동 1004-6,경기 시흥시 월곶중앙로46번길 21,031-317-7340,126.741242307655,37.390022674672,http://place.map.kakao.com/599979926,음식점,월곶,음식점,
686819849,송담추어탕 시흥월곶점,"음식점 > 한식 > 해물,생선 > 추어 > 송담추어탕",FD6,음식점,경기 시흥시 월곶동 1005-9,경기 시흥시 월곶중앙로46번길 9,031-318-4427,126.740752032737,37.389092648664,http://place.map.kakao.com/686819849,음식점,월곶,음식점,
1505571898,용길이네국밥집 월곶소래점,음식점 > 한식 > 국밥,FD6,음식점,경기 시흥시 월곶동 1008,경기 시흥시 월곶중앙로58번길 5-6,031-316-1426,126.738758684892,37.3894946221184,http://place.map.kakao.com/1505571898,음식점,월곶,음식점,
709928453,소담 월곶점,"음식점 > 한식 > 육류,고기",FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,031-315-9875,126.73931847999164,37.38893001655327,http://place.map.kakao.com/709928453,음식점,월곶,음식점,
1094891596,호호한우곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,경기 시흥시 월곶동 1005-12,경기 시흥시 월곶중앙로46번길 5,031-318-0224,126.740407551852,37.3887846449176,http://place.map.kakao.com/1094891596,음식점,월곶,음식점,
15484578,장충동참족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,경기 시흥시 월곶동 1005-12,경기 시흥시 월곶중앙로46번길 5,031-318-5882,126.740450461905,37.3887847391061,http://place.map.kakao.com/15484578,음식점,월곶,음식점,
2089194829,옛날한우곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,031-317-7885,126.7400250103623,37.38870811880644,http://place.map.kakao.com/2089194829,음식점,월곶,음식점,
1144929487,한상차림,"음식점 > 한식 > 해물,생선",FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,031-404-8272,126.738818736023,37.3891109200157,http://place.map.kakao.com/1144929487,음식점,월곶,음식점,
1613292059,황제밥상,음식점 > 뷔페 > 한식뷔페,FD6,음식점,경기 시흥시 월곶동 1004-2,경기 시흥시 월곶중앙로46번길 27,031-315-2929,126.741533219328,37.3904774252026,http://place.map.kakao.com/1613292059,음식점,월곶,음식점,
24161183,별밤도깨비,음식점 > 한식,FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,,126.739009037878,37.3889401462567,http://place.map.kakao.com/24161183,음식점,월곶,음식점,
185870260,대박한우곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,031-313-5454,126.739006776328,37.3889410422773,http://place.map.kakao.com/185870260,음식점,월곶,음식점,
1896061276,스카이매점식당,음식점 > 한식,FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,,126.739004521022,37.3889401362878,http://place.map.kakao.com/1896061276,음식점,월곶,음식점,
1452964657,정닭갈비,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,경기 시흥시 월곶동 1009-1,경기 시흥시 월곶중앙로 64,031-313-4066,126.73856620109902,37.389317596708096,http://place.map.kakao.com/1452964657,음식점,월곶,음식점,
169982280,더드림포차,음식점 > 술집 > 실내포장마차,FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,,126.740273775528,37.3886104541844,http://place.map.kakao.com/169982280,음식점,월곶,음식점,
1000255559,88포장마차 시흥월곶점,음식점 > 술집 > 실내포장마차,FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,,126.73883063767688,37.38893524727524,http://place.map.kakao.com/1000255559,음식점,월곶,음식점,
284669410,안숨두부,음식점 > 한식 > 두부전문점,FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,031-435-4663,126.740053707264,37.3885730287885,http://place.map.kakao.com/284669410,음식점,월곶,음식점,
31731892,정베이커리앤카페,"음식점 > 간식 > 제과,베이커리",FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,070-8671-3327,126.74005370726354,37.388573028788535,http://place.map.kakao.com/31731892,음식점,월곶,음식점,
894337432,쓸때없는걱정말고고기나먹자,"음식점 > 한식 > 육류,고기",FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,,126.74005708867,37.3885748382541,http://place.map.kakao.com/894337432,음식점,월곶,음식점,
1476015583,유호분식,음식점 > 분식,FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,,126.74005708867,37.3885748382541,http://place.map.kakao.com/1476015583,음식점,월곶,음식점,
926915744,일품양평해장국 시흥월곶점,음식점 > 한식 > 해장국 > 일품양평해장국,FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,031-317-7889,126.740057088668,37.3885748382628,http://place.map.kakao.com/926915744,음식점,월곶,음식점,
1979303368,한솥도시락 시흥월곶점,음식점 > 도시락 > 한솥도시락,FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,031-316-7707,126.74005708867,37.3885748382541,http://place.map.kakao.com/1979303368,음식점,월곶,음식점,
11874298,마라도참치,음식점 > 일식 > 참치회,FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,031-435-5237,126.7388386359372,37.3889082343296,http://place.map.kakao.com/11874298,음식점,월곶,음식점,
18289038,피자스쿨 월곶점,음식점 > 양식 > 피자 > 피자스쿨,FD6,음식점,경기 시흥시 월곶동 1009-2,경기 시흥시 월곶중앙로 58,031-318-7001,126.738823934281,37.3889145090048,http://place.map.kakao.com/18289038,음식점,월곶,음식점,
1702277896,시흥한시루떡집,"음식점 > 간식 > 떡,한과",FD6,음식점,경기 시흥시 월곶동 1009-1,경기 시흥시 월곶중앙로 64,031-311-8669,126.73838913902289,37.38925233164927,http://place.map.kakao.com/1702277896,음식점,월곶,음식점,
2088882060,착한밥집,음식점 > 한식,FD6,음식점,경기 시흥시 월곶동 1000-5,경기 시흥시 월곶중앙로46번길 29,,126.741675918302,37.3906858727332,http://place.map.kakao.com/2088882060,음식점,월곶,음식점,
1793551965,그곳처음처럼,"음식점 > 술집 > 호프,요리주점",FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,,126.74031816896984,37.38850783531871,http://place.map.kakao.com/1793551965,음식점,월곶,음식점,
26800333,참치청어람,음식점 > 일식 > 참치회,FD6,음식점,경기 시흥시 월곶동 1009-1,경기 시흥시 월곶중앙로 64,,126.738466614483,37.3890542785033,http://place.map.kakao.com/26800333,음식점,월곶,음식점,
547616451,장터즉석치킨 월곶점,음식점 > 치킨,FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,031-318-2292,126.7400801674208,37.38843162669913,http://place.map.kakao.com/547616451,음식점,월곶,음식점,
2124396419,길동우동 월곶점,"음식점 > 일식 > 돈까스,우동",FD6,음식점,경기 시흥시 월곶동 1009-1,경기 시흥시 월곶중앙로 64,031-318-8888,126.73831599973714,37.38917738512383,http://place.map.kakao.com/2124396419,음식점,월곶,음식점,
12363707,파리바게뜨 월곶신시티점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,음식점,경기 시흥시 월곶동 1006-4,경기 시흥시 월곶중앙로 48,031-318-8893,126.740221420839,37.3884022034009,http://place.map.kakao.com/12363707,음식점,월곶,음식점,
1088261468,고기한상 월곶점,"음식점 > 한식 > 육류,고기",FD6,음식점,경기 시흥시 월곶동 1000-4,경기 시흥시 월곶중앙로46번길 31,031-404-2006,126.741741996404,37.390845497673,http://place.map.kakao.com/1088261468,음식점,월곶,음식점,
1526139837,아궁이육개장,음식점 > 한식 > 국밥,FD6,음식점,경기 시흥시 월곶동 1000-4,경기 시흥시 월곶중앙로46번길 31,031-317-4578,126.741798452371,37.3908474229979,http://place.map.kakao.com/1526139837,음식점,월곶,음식점,
974634708,인쌩맥주 시흥월곶점,"음식점 > 술집 > 호프,요리주점 > 인쌩맥주",FD6,음식점,경기 시흥시 월곶동 1014-3,경기 시흥시 월곶중앙로 59,,126.738680520765,37.388589824744,http://place.map.kakao.com/974634708,음식점,월곶,음식점,
589939083,역전할머니맥주 시흥월곶점,"음식점 > 술집 > 호프,요리주점 > 역전할머니맥주",FD6,음식점,경기 시흥시 월곶동 1014-3,경기 시흥시 월곶중앙로 59,,126.73874505450212,37.388541312217015,http://place.map.kakao.com/589939083,음식점,월곶,음식점,
936169112,엄청난오뎅,음식점 > 분식,FD6,음식점,경기 시흥시 월곶동 1015-1,경기 시흥시 월곶중앙로 53,,126.739403148706,37.3882841713421,http://place.map.kakao.com/936169112,음식점,월곶,음식점,
1931856391,테라김밥 월곶점,음식점 > 분식,FD6,음식점,경기 시흥시 월곶동 1014-3,경기 시흥시 월곶중앙로 59,031-316-0788,126.73864784251768,37.388569930072286,http://place.map.kakao.com/1931856391,음식점,월곶,음식점,
2094666377,꼬지사께 월곶점,음식점 > 술집 > 일본식주점 > 꼬지사께,FD6,음식점,경기 시흥시 월곶동 1014-4,경기 시흥시 월곶중앙로 57,,126.738904638429,37.388436245251,http://place.map.kakao.com/2094666377,음식점,월곶,음식점,
66435136,크라운호프 월곶점,"음식점 > 술집 > 호프,요리주점 > 크라운호프",FD6,음식점,경기 시흥시 월곶동 1015-1,경기 시흥시 월곶중앙로 53,,126.739295908614,37.3882740237419,http://place.map.kakao.com/66435136,음식점,월곶,음식점,
1399306946,교촌치킨 월곶점,음식점 > 치킨 > 교촌치킨,FD6,음식점,경기 시흥시 월곶동 1015-1,경기 시흥시 월곶중앙로 53,031-318-1000,126.739295908614,37.3882740237419,http://place.map.kakao.com/1399306946,음식점,월곶,음식점,
743577138,전라도집밥 2호점,음식점 > 한식,FD6,음식점,경기 시흥시 월곶동 1001-5,경기 시흥시 월곶중앙로70번안길 7,031-315-0551,126.74135340551986,37.39154023605471,http://place.map.kakao.com/743577138,음식점,월곶,음식점,
14535469,롯데리아 시흥월곶점,음식점 > 패스트푸드 > 롯데리아,FD6,음식점,경기 시흥시 월곶동 1014-2,경기 시흥시 월곶중앙로 61,031-432-7500,126.738273592141,37.3887078595372,http://place.map.kakao.com/14535469,음식점,월곶,음식점,
1729337337,크랩야시장,"음식점 > 한식 > 해물,생선 > 게,대게",FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,031-319-2837,126.67892187949774,37.32007111981913,http://place.map.kakao.com/1729337337,음식점,거북섬,음식점,
1008082862,강도령막칼국수,음식점 > 한식 > 국수 > 칼국수,FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,031-431-9444,126.67874322869434,37.3201643420346,http://place.map.kakao.com/1008082862,음식점,거북섬,음식점,
561555073,비스트로만선,음식점 > 양식,FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,031-433-8126,126.678743224859,37.320165243054,http://place.map.kakao.com/561555073,음식점,거북섬,음식점,
1511121677,연평도 꽃게품은닭볶음탕 드럼통솥뚜껑 오이도거북섬점,음식점 > 한식,FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,031-433-5388,126.678743224859,37.320165243054,http://place.map.kakao.com/1511121677,음식점,거북섬,음식점,
1214210744,LA코코보일링 본점,"음식점 > 한식 > 해물,생선",FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,031-8032-8332,126.67874322485925,37.32016524305401,http://place.map.kakao.com/1214210744,음식점,거북섬,음식점,
1471242232,바다수퍼해물천하조개구이 거북섬점,"음식점 > 한식 > 해물,생선 > 조개",FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,031-498-9220,126.67871332018524,37.32003451253775,http://place.map.kakao.com/1471242232,음식점,거북섬,음식점,
1406698772,피자덕 거북섬점,음식점 > 양식 > 피자 > 피자덕,FD6,음식점,경기 시흥시 정왕동 2725,경기 시흥시 거북섬로 135,031-499-1116,126.680878170609,37.3208693180913,http://place.map.kakao.com/1406698772,음식점,거북섬,음식점,
1216136189,101더테라스 거북섬본점,"음식점 > 한식 > 해물,생선 > 조개",FD6,음식점,경기 시흥시 정왕동 2731-2,경기 시흥시 거북섬로 116,,126.67855514525586,37.32008814475116,http://place.map.kakao.com/1216136189,음식점,거북섬,음식점,
293106436,플라트테이블 시흥웨이브파크,음식점 > 뷔페,FD6,음식점,경기 시흥시 정왕동 2725,경기 시흥시 거북섬로 135,,126.680852817049,37.3209953938673,http://place.map.kakao.com/293106436,음식점,거북섬,음식점,
2014482110,33떡볶이 MTV거북섬점,음식점 > 분식 > 떡볶이 > 33떡볶이,FD6,음식점,경기 시흥시 정왕동 2725,경기 시흥시 거북섬로 135,070-8656-0074,126.680858431332,37.3210017162274,http://place.map.kakao.com/2014482110,음식점,거북섬,음식점,
250145881,웨이브엠웨스트 컨벤션,음식점 > 뷔페,FD6,음식점,경기 시흥시 정왕동 2731-1,경기 시흥시 거북섬로 112,,126.678011381197,37.3203470639759,http://place.map.kakao.com/250145881,음식점,거북섬,음식점,
1552897352,전주기와집,음식점 > 한식,FD6,음식점,경기 시흥시 정왕동 2731,경기 시흥시 거북섬로 110,031-499-2242,126.677521623848,37.3206394659764,http://place.map.kakao.com/1552897352,음식점,거북섬,음식점,
494765309,백년식당서서갈비,"음식점 > 한식 > 육류,고기 > 갈비",FD6,음식점,경기 시흥시 정왕동 2731,경기 시흥시 거북섬로 110,031-431-0810,126.67752162384794,37.32063946597638,http://place.map.kakao.com/494765309,음식점,거북섬,음식점,
9273144,완도횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,음식점,경기 시흥시 정왕동 2731,경기 시흥시 거북섬로 110,,126.67752162384794,37.32063946597638,http://place.map.kakao.com/9273144,음식점,거북섬,음식점,
1845403774,거북섬넘버원주식회사,음식점,FD6,음식점,경기 시흥시 정왕동 2731,경기 시흥시 거북섬로 110,,126.677521623848,37.3206394659764,http://place.map.kakao.com/1845403774,음식점,거북섬,음식점,
454603831,우대해신 대판정 오이도거북섬시흥본점,음식점 > 한식,FD6,음식점,경기 시흥시 정왕동 2731,경기 시흥시 거북섬로 110,031-319-9996,126.67745889598066,37.320533874534,http://place.map.kakao.com/454603831,음식점,거북섬,음식점,
1799968454,연평도꽃게탕보리밥 오이도거북섬점,"음식점 > 한식 > 해물,생선 > 게,대게",FD6,음식점,경기 시흥시 정왕동 2729,경기 시흥시 거북섬로 104,0507-1415-1678,126.67778347277816,37.321142953849865,http://place.map.kakao.com/1799968454,음식점,거북섬,음식점,
2053467502,화천호프,"음식점 > 술집 > 호프,요리주점",FD6,음식점,경기 시흥시 정왕동 2729,경기 시흥시 거북섬로 104,010-5724-8118,126.677771917725,37.3212068954884,http://place.map.kakao.com/2053467502,음식점,거북섬,음식점,
1469575554,바다를품은화덕고등어 오이도거북섬본점,"음식점 > 한식 > 해물,생선",FD6,음식점,경기 시흥시 정왕동 2729,경기 시흥시 거북섬로 104,,126.677771917725,37.3212068954884,http://place.map.kakao.com/1469575554,음식점,거북섬,음식점,
1536187457,해담온 거북섬 본점,음식점 > 한식,FD6,음식점,경기 시흥시 정왕동 2729,경기 시흥시 거북섬로 104,010-9006-9576,126.67777191772454,37.3212068954884,http://place.map.kakao.com/1536187457,음식점,거북섬,음식점,
1807781191,거북섬칼국수,음식점 > 한식 > 국수 > 칼국수,FD6,음식점,경기 시흥시 정왕동 2720-11,경기 시흥시 거북섬5길 16,,126.683669668724,37.3210606235863,http://place.map.kakao.com/1807781191,음식점,거북섬,음식점,
812066567,섬다방,음식점 > 양식,FD6,음식점,경기 시흥시 정왕동 2720-12,경기 시흥시 거북섬로 163,,126.683843916419,37.3206709433605,http://place.map.kakao.com/812066567,음식점,거북섬,음식점,
2021485897,남진식당 거북섬점,음식점 > 한식,FD6,음식점,경기 시흥시 정왕동 2720-12,경기 시흥시 거북섬로 163,,126.683843916417,37.3206709433702,http://place.map.kakao.com/2021485897,음식점,거북섬,음식점,
1404996201,대형식당,음식점 > 뷔페 > 한식뷔페,FD6,음식점,경기 시흥시 정왕동 2720-11,경기 시흥시 거북섬5길 16,,126.683813077479,37.3210303718706,http://place.map.kakao.com/1404996201,음식점,거북섬,음식점,
1319751983,집밥,음식점 > 뷔페 > 한식뷔페,FD6,음식점,경기 시흥시 정왕동 2720-9,경기 시흥시 거북섬5길 6,010-2244-6174,126.6835155590166,37.32175941057773,http://place.map.kakao.com/1319751983,음식점,거북섬,음식점,
1132882439,해안감자탕,음식점 > 한식 > 감자탕,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,031-362-5798,126.68286055009712,37.32244964760766,http://place.map.kakao.com/1132882439,음식점,거북섬,음식점,
2095457027,방일해장국 거북섬점,음식점 > 한식 > 해장국,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,031-319-5242,126.6830333861579,37.32239785100667,http://place.map.kakao.com/2095457027,음식점,거북섬,음식점,
421602084,예담한식뷔페,음식점 > 뷔페 > 한식뷔페,FD6,음식점,경기 시흥시 정왕동 2720-3,경기 시흥시 거북섬4길 14,031-434-2021,126.682774790362,37.3227215286556,http://place.map.kakao.com/421602084,음식점,거북섬,음식점,
1564149595,레드인 거북섬점,음식점 > 분식,FD6,음식점,경기 시흥시 정왕동 2720-3,경기 시흥시 거북섬4길 14,031-432-3542,126.682781559664,37.3227215468033,http://place.map.kakao.com/1564149595,음식점,거북섬,음식점,
78365928,큰맘할매순대국 거북섬점,음식점 > 한식 > 순대 > 큰맘할매순대국,FD6,음식점,경기 시흥시 정왕동 2720-3,경기 시흥시 거북섬4길 14,031-365-3768,126.682782680307,37.3227233518666,http://place.map.kakao.com/78365928,음식점,거북섬,음식점,
216079285,방가네소고기국밥 거북섬점,음식점 > 한식 > 국밥 > 방가네소고기국밥,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,,126.683135633558,37.3224981391259,http://place.map.kakao.com/216079285,음식점,거북섬,음식점,
996721274,해바라기,음식점 > 분식,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,031-499-7999,126.68314800986052,37.32250628154284,http://place.map.kakao.com/996721274,음식점,거북섬,음식점,
923966948,하마식당,음식점 > 한식,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,031-8042-7963,126.683149130509,37.3225080866028,http://place.map.kakao.com/923966948,음식점,거북섬,음식점,
1998274988,서퍼777,음식점 > 아시아음식,FD6,음식점,경기 시흥시 정왕동 2720-1,경기 시흥시 거북섬4길 6,0503-7153-2364,126.682197540552,37.3231614841266,http://place.map.kakao.com/1998274988,음식점,거북섬,음식점,
1114227951,피나치공 시흥거북섬점,음식점 > 양식 > 피자 > 피나치공,FD6,음식점,경기 시흥시 정왕동 2720-3,경기 시흥시 거북섬4길 14,031-434-9378,126.68288727511,37.32280202178,http://place.map.kakao.com/1114227951,음식점,거북섬,음식점,
1897846577,제빵공작소,"음식점 > 간식 > 제과,베이커리",FD6,음식점,경기 시흥시 정왕동 2720-8,경기 시흥시 거북섬5길 4,031-362-6106,126.683620838385,37.3222129100262,http://place.map.kakao.com/1897846577,음식점,거북섬,음식점,
310132139,야키토리카이,음식점 > 술집,FD6,음식점,경기 시흥시 정왕동 2720-2,경기 시흥시 거북섬4길 10,,126.682530904709,37.3230344328317,http://place.map.kakao.com/310132139,음식점,거북섬,음식점,
1859636569,거북섬교동짬뽕,음식점 > 중식 > 중국요리,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,,126.68336006869453,37.322517661547,http://place.map.kakao.com/1859636569,음식점,거북섬,음식점,
2028231365,교촌치킨 거북섬점,음식점 > 치킨 > 교촌치킨,FD6,음식점,경기 시흥시 정왕동 2720-6,경기 시흥시 거북섬4길 16,031-431-1995,126.68337927479496,37.322511405723446,http://place.map.kakao.com/2028231365,음식점,거북섬,음식점,
153001010,미닝케이크,"음식점 > 간식 > 제과,베이커리",FD6,음식점,경기 시흥시 정왕동 2720-1,경기 시흥시 거북섬4길 6,010-5413-4467,126.68219700935,37.3232876268293,http://place.map.kakao.com/153001010,음식점,거북섬,음식점,
937259593,르플로,음식점 > 양식,FD6,음식점,경기 시흥시 정왕동 2720-1,경기 시흥시 거북섬4길 6,031-433-3647,126.68219700934972,37.32328762682927,http://place.map.kakao.com/937259593,음식점,거북섬,음식점,
1560848043,방갈로,음식점 > 양식,FD6,음식점,경기 시흥시 정왕동 2720-1,경기 시흥시 거북섬4길 6,,126.682206027564,37.3232894531089,http://place.map.kakao.com/1560848043,음식점,거북섬,음식점,
36598892,속초집명태조림 거북섬점,"음식점 > 한식 > 해물,생선",FD6,음식점,경기 시흥시 정왕동 2720,경기 시흥시 거북섬4길 2,031-498-2522,126.68180112373297,37.323525335685,http://place.map.kakao.com/36598892,음식점,거북섬,음식점,
2032152570,가가스피자,음식점 > 양식 > 피자,FD6,음식점,경기 시흥시 정왕동 2721,경기 시흥시 거북섬둘레길 42,010-3215-2445,126.680568506096,37.3239283787865,http://place.map.kakao.com/2032152570,음식점,거북섬,음식점,
1849426580,츄비스버거앤피자,음식점 > 양식 > 햄버거,FD6,음식점,경기 시흥시 정왕동 2720,경기 시흥시 거북섬4길 2,070-4197-3333,126.682037615238,37.3236295897784,http://place.map.kakao.com/1849426580,음식점,거북섬,음식점,
1758096502,카페보스 시흥대야점,음식점 > 카페 > 카페보스,CE7,카페,경기 시흥시 대야동 472-12,경기 시흥시 복지로63번길 8,,126.789242638355,37.4453422039514,http://place.map.kakao.com/1758096502,카페,대야·신천,카페,
520079816,컴포즈커피 시흥댓골점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,경기 시흥시 대야동 490-5,경기 시흥시 대야로 4,,126.7890298621267,37.4442497966396,http://place.map.kakao.com/520079816,카페,대야·신천,카페,
552103465,스타벅스 시흥대야점,음식점 > 카페 > 커피전문점 > 스타벅스,CE7,카페,경기 시흥시 대야동 532-1,경기 시흥시 비둘기공원로 10,1522-3232,126.79089869065332,37.443944971167085,http://place.map.kakao.com/552103465,카페,대야·신천,카페,
638730496,요거트월드 시흥대야점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트월드,CE7,카페,경기 시흥시 대야동 472-24,경기 시흥시 복지로63번길 14-1,,126.788534499811,37.4455959257382,http://place.map.kakao.com/638730496,카페,대야·신천,카페,
1896532002,메가MGC커피 시흥대야댓골점,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,카페,경기 시흥시 대야동 470-5,경기 시흥시 복지로53번길 16,031-311-9995,126.787972502308,37.4449191592402,http://place.map.kakao.com/1896532002,카페,대야·신천,카페,
306949992,커피인하우스,음식점 > 카페 > 커피전문점,CE7,카페,경기 시흥시 대야동 531-1,경기 시흥시 비둘기공원4길 9,,126.790021142673,37.4433613609113,http://place.map.kakao.com/306949992,카페,대야·신천,카페,
1472198624,메종드마망,음식점 > 카페,CE7,카페,경기 시흥시 대야동 490-8,경기 시흥시 복지로43번길 4,,126.78874805896,37.443595157805,http://place.map.kakao.com/1472198624,카페,대야·신천,카페,
1325305764,더사운드,음식점 > 카페 > 테마카페,CE7,카페,경기 시흥시 대야동 531-2,경기 시흥시 비둘기공원5길 12,031-318-0322,126.79041594480124,37.44321159244217,http://place.map.kakao.com/1325305764,카페,대야·신천,카페,
446862147,메종드아티스트,음식점 > 카페,CE7,카페,경기 시흥시 대야동 491-51,경기 시흥시 복지로43번길 3,,126.78864117159,37.4434291802868,http://place.map.kakao.com/446862147,카페,대야·신천,카페,
159297260,카페홀리 시흥대야점,음식점 > 카페,CE7,카페,경기 시흥시 대야동 459-2,경기 시흥시 대골안길 34,070-7537-1469,126.788732728389,37.4466360489506,http://place.map.kakao.com/159297260,카페,대야·신천,카페,
342757630,가든인오븐,음식점 > 카페,CE7,카페,경기 시흥시 대야동 562-5,경기 시흥시 비둘기공원로 21,,126.792172233376,37.4439535244818,http://place.map.kakao.com/342757630,카페,대야·신천,카페,
1114611242,카툰바이커피 시흥본점,"가정,생활 > 여가시설 > 만화방 > 만화카페",CE7,카페,경기 시흥시 대야동 535,경기 시흥시 비둘기공원6길 10,,126.79121785450376,37.44295532188873,http://place.map.kakao.com/1114611242,카페,대야·신천,카페,
718760878,아르니온,음식점 > 카페,CE7,카페,경기 시흥시 대야동 360-15,경기 시흥시 은행로218번길 11,0503-7151-9594,126.7925844800014,37.446080639259016,http://place.map.kakao.com/718760878,카페,대야·신천,카페,
1209184420,백억커피 시흥대야점,음식점 > 카페 > 커피전문점,CE7,카페,경기 시흥시 대야동 568-1,경기 시흥시 복지로 90,,126.791706165161,37.4469828104079,http://place.map.kakao.com/1209184420,카페,대야·신천,카페,
